TopicWeight;CorefThreshold;Precision;Recall;Fmeasure
0.45;0.85;0.30307673544060065;0.7500952783450427;0.42507173641535156
0.46;0.85;0.30307673544060065;0.7500952783450427;0.42507173641535156
0.47;0.85;0.30307673544060065;0.7500952783450427;0.42507173641535156
0.48;0.85;0.30307673544060065;0.7500952783450427;0.42507173641535156
0.49;0.85;0.30315516681314963;0.7500952783450427;0.4251649765085917
0.5;0.85;0.3042681445290125;0.7500952783450427;0.42625296581228156
0.51;0.85;0.42858697709528215;0.6386067616332459;0.5001294492582694
0.52;0.85;0.42858697709528215;0.6386067616332459;0.5001294492582694
0.53;0.85;0.42858697709528215;0.6386067616332459;0.5001294492582694
0.54;0.85;0.42858697709528215;0.6386067616332459;0.5001294492582694
0.55;0.85;0.42858697709528215;0.6386067616332459;0.5001294492582694
0.56;0.85;0.42858697709528215;0.6386067616332459;0.5001294492582694
0.57;0.85;0.4286655405071789;0.6386067616332459;0.5002051822453948
0.58;0.85;0.4286655405071789;0.6386067616332459;0.5002051822453948
0.59;0.85;0.4286655405071789;0.6386067616332459;0.5002051822453948
0.6;0.85;0.42969736009739573;0.6361067616332459;0.49995235165462315
0.61;0.85;0.43561073216114526;0.6309028846278982;0.501859725128721
0.62;0.85;0.434993448210528;0.6297917735167872;0.5010660743350702
0.63;0.85;0.4384075966247553;0.6297917735167872;0.5034059997443757
0.64;0.85;0.4384075966247553;0.6297917735167872;0.5034059997443757
0.65;0.85;0.4384075966247553;0.6297917735167872;0.5034059997443757
0.66;0.85;0.43914096268948044;0.6269537962206055;0.5029276931786589
0.67;0.85;0.4396249312315252;0.6269537962206055;0.5033809436319093
0.68;0.85;0.43946620107279505;0.6261204628872722;0.50276469713331
0.69;0.85;0.43946620107279505;0.6261204628872722;0.50276469713331
0.7;0.85;0.4611333631069438;0.5753479696283236;0.49925258271382267
0.71;0.85;0.4611333631069438;0.5753479696283236;0.49925258271382267
0.72;0.85;0.4611333631069438;0.5753479696283236;0.49925258271382267
0.73;0.85;0.4608882650677281;0.574306302961657;0.4986212695825095
0.74;0.85;0.4608882650677281;0.574306302961657;0.4986212695825095
0.75;0.85;0.4608882650677281;0.574306302961657;0.4986212695825095
0.76;0.85;0.4629153269988821;0.5727911514465054;0.4992512552228813
0.77;0.85;0.4631236603322154;0.5727911514465054;0.49940510137672744
0.78;0.85;0.4631236603322154;0.5727911514465054;0.49940510137672744
0.79;0.85;0.4631236603322154;0.5727911514465054;0.49940510137672744
0.8;0.85;0.4633456260271347;0.5619959444748279;0.494455958718539
0.81;0.85;0.4633456260271347;0.5619959444748279;0.494455958718539
0.82;0.85;0.4633456260271347;0.5619959444748279;0.494455958718539
0.83;0.85;0.4637381381044294;0.5619959444748279;0.49468499324989906
0.84;0.85;0.4640248764556839;0.5619959444748279;0.49487134312178355
0.85;0.85;0.4640248764556839;0.5619959444748279;0.49487134312178355
0.86;0.85;0.4677779676463886;0.5494346169135003;0.49230243649427585
0.87;0.85;0.46751972014676185;0.5483235058023893;0.4917713318466124
0.88;0.85;0.46611941573982263;0.5366231691020525;0.48563853871020707
0.89;0.85;0.46611941573982263;0.5366231691020525;0.48563853871020707
0.9;0.85;0.46611941573982263;0.5366231691020525;0.48563853871020707
0.91;0.85;0.46611941573982263;0.5366231691020525;0.48563853871020707
0.92;0.85;0.4664905305581263;0.5291148458119954;0.48191934823710064
0.93;0.85;0.466168912520991;0.5275870680342176;0.48121574264956646
0.94;0.85;0.4650578014098799;0.5267098750517615;0.4802353504927037
0.95;0.85;0.4650578014098799;0.5267098750517615;0.4802353504927037
0.96;0.85;NaN;0.009629629629629629;NaN
0.97;0.85;NaN;0.0;NaN
0.98;0.85;NaN;0.0;NaN
0.99;0.85;NaN;0.0;NaN
1.0;0.85;NaN;0.0;NaN
