TopicWeight;CorefThreshold;Precision;Recall;Fmeasure
0.47;0.0;0.3625213947272771;0.18815655699051842;NaN
0.48;0.0;0.36980253950842185;0.18727936400806228;NaN
0.49;0.0;0.37105954230954225;0.18476740228557423;NaN
0.5;0.0;0.3778271265771265;0.18107867679537817;NaN
0.51;0.0;0.3814461464461464;0.18117126938797076;NaN
0.52;0.0;0.3873568098568098;0.18043052864723003;NaN
0.53;0.0;0.3952851315351315;0.17876386198056338;NaN
0.54;0.0;0.3956639194139194;0.17876386198056338;NaN
0.55;0.0;0.39719424094424094;0.17876386198056338;NaN
0.56;0.0;0.40510369260369256;0.17876386198056338;NaN
0.57;0.0;0.4133914988520252;0.18004591326261465;NaN
0.58;0.0;NaN;0.17720235159552356;NaN
0.59;0.0;NaN;0.1689616108547828;NaN
0.6;0.0;NaN;0.16426464115781314;NaN
0.61;0.0;NaN;0.16259797449114646;NaN
0.62;0.0;NaN;0.16167204856522058;NaN
0.63;0.0;NaN;0.16167204856522058;NaN
0.64;0.0;NaN;0.1577831596763317;NaN
0.65;0.0;NaN;0.15572277996889314;NaN
0.66;0.0;NaN;0.15572277996889314;NaN
0.67;0.0;NaN;0.14896352070963387;NaN
0.68;0.0;NaN;0.14798312855277113;NaN
0.69;0.0;NaN;0.14798312855277113;NaN
0.7;0.0;NaN;0.1445079000775427;NaN
0.71;0.0;NaN;0.13965941522905784;NaN
0.72;0.0;NaN;0.1366501559697986;NaN
0.73;0.0;NaN;0.13572423004387266;NaN
0.74;0.0;NaN;0.13572423004387266;NaN
0.75;0.0;NaN;0.13164218055741142;NaN
0.76;0.0;NaN;0.12345314736837822;NaN
0.77;0.0;NaN;0.1218183786283463;NaN
0.78;0.0;NaN;0.1218183786283463;NaN
0.79;0.0;NaN;0.11875465313815023;NaN
0.8;0.0;NaN;0.1146154589989561;NaN
0.81;0.0;NaN;0.1046955872040843;NaN
0.82;0.0;NaN;0.09755273006122715;NaN
0.83;0.0;NaN;0.0957008782093753;NaN
0.84;0.0;NaN;0.08821941791613012;NaN
0.85;0.0;NaN;0.08555076712247932;NaN
0.86;0.0;NaN;0.0712325853042975;NaN
0.87;0.0;NaN;0.0592614339421615;NaN
0.88;0.0;NaN;0.056668841349568906;NaN
0.89;0.0;NaN;0.04711496929569684;NaN
0.9;0.0;NaN;0.043622905803633365;NaN
0.91;0.0;NaN;0.02994741806467813;NaN
0.92;0.0;NaN;0.02741765615991622;NaN
0.93;0.0;NaN;0.02160043416622364;NaN
0.94;0.0;NaN;0.013580384040910356;NaN
0.95;0.0;NaN;0.01253871737424369;NaN
0.96;0.0;NaN;0.0113482411837675;NaN
0.97;0.0;NaN;0.010471048201311358;NaN
0.98;0.0;NaN;0.010471048201311358;NaN
0.99;0.0;NaN;0.009082159312422471;NaN
1.0;0.0;NaN;0.0;NaN
