@relation LinkDisambiguator

@attribute commonness numeric
@attribute relatedness numeric
@attribute contextQuality numeric
@attribute isCorrectSense {TRUE,FALSE}

@data
0.035011,0.176747,12.802629,FALSE
0.010941,0.027236,12.802629,FALSE
0.971178,0.478782,12.802629,TRUE
0.027569,0,12.802629,FALSE
0.737705,0.271551,12.802629,FALSE
0.262295,0.71366,12.802629,TRUE
0.986842,0.645344,12.802629,TRUE
0.013158,0.248419,12.802629,FALSE
0.987805,0.599507,12.802629,TRUE
0.012195,0.061465,12.802629,FALSE
0.692308,0.650589,12.802629,TRUE
0.153846,0.294069,12.802629,FALSE
0.153846,0.323652,12.802629,FALSE
0.581967,0.079632,12.802629,FALSE
0.352459,0.046896,12.802629,FALSE
0.04918,0.726422,12.802629,TRUE
0.961538,0.532375,12.802629,TRUE
0.038462,0.191097,12.802629,FALSE
0.917467,0.423739,12.802629,TRUE
0.048825,0.521922,12.802629,FALSE
0.016547,0.631599,12.802629,FALSE
0.922222,0.534762,12.802629,FALSE
0.056481,0.61099,12.802629,FALSE
0.010185,0.785545,12.802629,TRUE
0.917467,0.423739,12.802629,FALSE
0.048825,0.521922,12.802629,FALSE
0.016547,0.631599,12.802629,FALSE
0.935726,0.554644,12.802629,FALSE
0.027546,0.680588,12.802629,FALSE
0.011686,0.793347,12.802629,TRUE
0.010851,0,12.802629,FALSE
0.891332,0.488699,12.802629,FALSE
0.060802,0.341745,12.802629,FALSE
0.012937,0.14022,12.802629,FALSE
0.011643,0.786248,12.802629,TRUE
0.861111,0.717142,12.802629,TRUE
0.111111,0.631378,12.802629,FALSE
0.027778,0,12.802629,FALSE
0.962331,0.469739,12.802629,TRUE
0.027663,0.323686,12.802629,FALSE
0.943259,0.424383,12.802629,FALSE
0.025874,0.169588,12.802629,FALSE
0.014072,0.71777,12.802629,TRUE
0.981132,0.680588,12.802629,TRUE
0.018868,0.209736,12.802629,FALSE
0.922222,0.534762,12.802629,FALSE
0.056481,0.61099,12.802629,TRUE
0.010185,0.785545,12.802629,FALSE
0.986486,0.586838,12.802629,TRUE
0.013514,0.039412,12.802629,FALSE
0.72229,0.501401,12.802629,TRUE
0.095006,0.546132,12.802629,FALSE
0.09257,0.344604,12.802629,FALSE
0.054811,0.243618,12.802629,FALSE
0.019488,0.019642,12.802629,FALSE
0.8,0.754176,12.802629,TRUE
0.142857,0,12.802629,FALSE
0.057143,0.789937,12.802629,FALSE
0.691489,0.639916,12.802629,TRUE
0.255319,0.599506,12.802629,FALSE
0.053191,0.160184,12.802629,FALSE
0.966102,0.536009,10.479008,TRUE
0.016949,0.30194,10.479008,FALSE
0.919823,0.518538,10.479008,TRUE
0.042525,0.547318,10.479008,FALSE
0.012846,0.101503,10.479008,FALSE
0.979282,0.644561,10.479008,TRUE
0.013812,0.113374,10.479008,FALSE
0.980392,0.374628,10.479008,TRUE
0.985646,0.435395,10.479008,TRUE
0.014354,0.363001,10.479008,FALSE
0.666667,0.537481,10.479008,TRUE
0.266667,0.402003,10.479008,FALSE
0.066667,0.440108,10.479008,FALSE
0.907407,0.543013,10.479008,TRUE
0.041667,0.096867,10.479008,FALSE
0.027778,0.086433,10.479008,FALSE
0.938776,0.559728,10.479008,TRUE
0.061224,0,10.479008,FALSE
0.979282,0.644561,10.479008,TRUE
0.013812,0.113374,10.479008,FALSE
0.960145,0.605865,10.479008,TRUE
0.021739,0.052423,10.479008,FALSE
0.018116,0.102098,10.479008,FALSE
0.84561,0.34501,10.479008,FALSE
0.098399,0.356853,10.479008,TRUE
0.032689,0.43504,10.479008,FALSE
0.978641,0.415089,10.479008,TRUE
0.019417,0.405821,10.479008,FALSE
0.979282,0.644561,10.479008,TRUE
0.013812,0.113374,10.479008,FALSE
0.985836,0.632062,10.479008,TRUE
0.011331,0.640178,10.479008,FALSE
0.910359,0.571708,10.479008,TRUE
0.085657,0.131722,10.479008,FALSE
0.93215,0.559301,10.479008,TRUE
0.056436,0.16188,10.479008,FALSE
0.969018,0.610088,11.567224,TRUE
0.017139,0.059942,11.567224,FALSE
0.978788,0.628595,11.567224,TRUE
0.015152,0.029674,11.567224,FALSE
0.682495,0.544058,11.567224,FALSE
0.162011,0.535839,11.567224,FALSE
0.039106,0.588109,11.567224,FALSE
0.039106,0.554033,11.567224,FALSE
0.027933,0.038735,11.567224,FALSE
0.018622,0.610088,11.567224,FALSE
0.642857,0.426302,11.567224,FALSE
0.357143,0.639995,11.567224,TRUE
0.855263,0.537176,11.567224,FALSE
0.118421,0.601308,11.567224,TRUE
0.026316,0.105617,11.567224,FALSE
0.888889,0.467296,11.567224,TRUE
0.070707,0.120356,11.567224,FALSE
0.030303,0.117278,11.567224,FALSE
0.010101,0,11.567224,FALSE
0.896552,0.601308,11.567224,TRUE
0.103448,0.537176,11.567224,FALSE
0.6,0.317063,11.567224,FALSE
0.36,0.594692,11.567224,TRUE
0.04,0.199742,11.567224,FALSE
0.981481,0.633998,11.567224,TRUE
0.018519,0.142704,11.567224,FALSE
0.5,0.670841,11.567224,TRUE
0.333333,0.631202,11.567224,FALSE
0.919823,0.414126,11.567224,TRUE
0.042525,0.283998,11.567224,FALSE
0.012846,0.085695,11.567224,FALSE
0.692308,0.090491,11.567224,FALSE
0.297659,0.495951,11.567224,TRUE
0.978788,0.628595,11.567224,TRUE
0.015152,0.029674,11.567224,FALSE
0.727273,0.651117,11.567224,TRUE
0.254545,0.613103,11.567224,FALSE
0.018182,0.628595,11.567224,FALSE
0.917467,0.498027,11.567224,TRUE
0.048825,0.513874,11.567224,FALSE
0.016547,0.629309,11.567224,FALSE
0.730769,0.624986,11.567224,TRUE
0.269231,0.31927,11.567224,FALSE
0.910714,0.597382,11.567224,TRUE
0.071429,0.295384,11.567224,FALSE
0.017857,0.101988,11.567224,FALSE
0.922222,0.438994,11.567224,FALSE
0.056481,0.152096,11.567224,FALSE
0.010185,0.625229,11.567224,TRUE
0.92196,0.570177,11.567224,FALSE
0.043557,0.313805,11.567224,FALSE
0.010889,0.650778,11.567224,TRUE
0.808824,0.56784,11.567224,FALSE
0.073529,0.617002,11.567224,TRUE
0.064706,0.374059,11.567224,FALSE
0.010294,0.175373,11.567224,FALSE
0.917467,0.498027,11.567224,FALSE
0.048825,0.513874,11.567224,TRUE
0.016547,0.629309,11.567224,FALSE
0.727273,0.651117,11.567224,FALSE
0.254545,0.613103,11.567224,TRUE
0.018182,0.628595,11.567224,FALSE
0.979036,0.531236,11.567224,TRUE
0.016771,0.052162,11.567224,FALSE
0.938907,0.568882,11.567224,TRUE
0.045016,0.03717,11.567224,FALSE
0.906948,0.546026,11.567224,TRUE
0.048801,0.402637,11.567224,FALSE
0.023573,0.500621,11.567224,FALSE
0.964088,0.772603,12.01971,TRUE
0.027624,0.041347,12.01971,FALSE
0.613953,0.638823,12.01971,TRUE
0.27907,0.767838,12.01971,FALSE
0.046512,0,12.01971,FALSE
0.037209,0.038296,12.01971,FALSE
0.013953,0.194204,12.01971,FALSE
0.87304,0.488051,12.01971,TRUE
0.085947,0.260689,12.01971,FALSE
0.031363,0.429099,12.01971,FALSE
0.692308,0.680632,12.01971,TRUE
0.307692,0.501801,12.01971,FALSE
0.964088,0.772603,12.01971,TRUE
0.027624,0.041347,12.01971,FALSE
0.569767,0.470907,12.01971,TRUE
0.275194,0.205112,12.01971,FALSE
0.01938,0,12.01971,FALSE
0.964088,0.772603,12.01971,TRUE
0.027624,0.041347,12.01971,FALSE
0.613953,0.638823,12.01971,TRUE
0.27907,0.767838,12.01971,FALSE
0.046512,0,12.01971,FALSE
0.037209,0.038296,12.01971,FALSE
0.013953,0.194204,12.01971,FALSE
0.943038,0.815613,12.01971,TRUE
0.050633,0,12.01971,FALSE
0.370787,0.75626,12.01971,TRUE
0.348315,0.436091,12.01971,FALSE
0.269663,0.573605,12.01971,FALSE
0.011236,0.535082,12.01971,FALSE
0.943038,0.815613,12.01971,TRUE
0.050633,0,12.01971,FALSE
0.943038,0.815613,12.01971,TRUE
0.050633,0,12.01971,FALSE
0.943038,0.815613,12.01971,TRUE
0.050633,0,12.01971,FALSE
0.370787,0.75626,12.01971,TRUE
0.348315,0.436091,12.01971,FALSE
0.269663,0.573605,12.01971,FALSE
0.011236,0.535082,12.01971,FALSE
0.943038,0.815613,12.01971,TRUE
0.050633,0,12.01971,FALSE
0.943038,0.815613,12.01971,TRUE
0.050633,0,12.01971,FALSE
0.943038,0.815613,12.01971,TRUE
0.050633,0,12.01971,FALSE
0.546875,0.590213,12.01971,TRUE
0.171875,0,12.01971,FALSE
0.15625,0,12.01971,FALSE
0.015625,0.638823,12.01971,FALSE
0.015625,0.767838,12.01971,FALSE
0.015625,0,12.01971,FALSE
0.015625,0,12.01971,FALSE
0.015625,0.194204,12.01971,FALSE
0.964088,0.772603,12.01971,TRUE
0.027624,0.041347,12.01971,FALSE
0.964088,0.772603,12.01971,TRUE
0.027624,0.041347,12.01971,FALSE
0.87304,0.488051,12.01971,TRUE
0.085947,0.260689,12.01971,FALSE
0.031363,0.429099,12.01971,FALSE
0.98,0.72023,12.01971,TRUE
0.02,0.294392,12.01971,FALSE
0.943038,0.815613,12.01971,TRUE
0.050633,0,12.01971,FALSE
0.613953,0.598959,12.911329,TRUE
0.27907,0.715426,12.911329,FALSE
0.046512,0,12.911329,FALSE
0.037209,0.04968,12.911329,FALSE
0.013953,0,12.911329,FALSE
0.666667,0.151675,12.911329,FALSE
0.333333,0.816534,12.911329,TRUE
0.684211,0,12.911329,FALSE
0.263158,0.775875,12.911329,TRUE
0.052632,0.349728,12.911329,FALSE
0.709677,0.165153,12.911329,FALSE
0.290323,0.781192,12.911329,TRUE
0.659091,0.704837,12.911329,TRUE
0.340909,0.604605,12.911329,FALSE
0.894958,0.756406,12.911329,TRUE
0.02521,0,12.911329,FALSE
0.021008,0,12.911329,FALSE
0.021008,0,12.911329,FALSE
0.012605,0,12.911329,FALSE
0.012605,0,12.911329,FALSE
0.457364,0.863179,12.911329,TRUE
0.329457,0.745664,12.911329,FALSE
0.127907,0.039963,12.911329,FALSE
0.03876,0.023429,12.911329,FALSE
0.023256,0.024337,12.911329,FALSE
0.011628,0.021882,12.911329,FALSE
0.984252,0.835094,12.911329,TRUE
0.733796,0.598959,12.911329,TRUE
0.199074,0.715426,12.911329,FALSE
0.041667,0,12.911329,FALSE
0.909574,0.636067,12.911329,TRUE
0.058511,0.022042,12.911329,FALSE
0.021277,0,12.911329,FALSE
0.733796,0.598959,12.911329,TRUE
0.199074,0.715426,12.911329,FALSE
0.041667,0,12.911329,FALSE
0.733796,0.598959,12.911329,TRUE
0.199074,0.715426,12.911329,FALSE
0.041667,0,12.911329,FALSE
0.971429,0.746797,12.911329,TRUE
0.014286,0.049047,12.911329,FALSE
0.457364,0.863179,12.911329,TRUE
0.329457,0.745664,12.911329,FALSE
0.127907,0.039963,12.911329,FALSE
0.03876,0.023429,12.911329,FALSE
0.023256,0.024337,12.911329,FALSE
0.011628,0.021882,12.911329,FALSE
0.985714,0.73211,12.911329,TRUE
0.014286,0.544539,12.911329,FALSE
0.985714,0.73211,12.911329,TRUE
0.014286,0.544539,12.911329,FALSE
0.457364,0.863179,12.911329,TRUE
0.329457,0.745664,12.911329,FALSE
0.127907,0.039963,12.911329,FALSE
0.03876,0.023429,12.911329,FALSE
0.023256,0.024337,12.911329,FALSE
0.011628,0.021882,12.911329,FALSE
0.965517,0.711672,12.911329,TRUE
0.034483,0.021809,12.911329,FALSE
0.457364,0.863179,12.911329,TRUE
0.329457,0.745664,12.911329,FALSE
0.127907,0.039963,12.911329,FALSE
0.03876,0.023429,12.911329,FALSE
0.023256,0.024337,12.911329,FALSE
0.011628,0.021882,12.911329,FALSE
0.968468,0.673062,12.911329,TRUE
0.022523,0.046934,12.911329,FALSE
0.733796,0.598959,12.911329,TRUE
0.199074,0.715426,12.911329,FALSE
0.041667,0,12.911329,FALSE
0.968468,0.673062,12.911329,TRUE
0.022523,0.046934,12.911329,FALSE
0.987342,0.871288,11.372226,TRUE
0.012658,0.763197,11.372226,FALSE
0.457364,0.876162,11.372226,TRUE
0.329457,0.750161,11.372226,FALSE
0.127907,0.020724,11.372226,FALSE
0.03876,0,11.372226,FALSE
0.023256,0,11.372226,FALSE
0.011628,0,11.372226,FALSE
0.984127,0.880539,11.372226,TRUE
0.984375,0.865525,11.372226,TRUE
0.015625,0,11.372226,FALSE
0.457364,0.876162,11.372226,TRUE
0.329457,0.750161,11.372226,FALSE
0.127907,0.020724,11.372226,FALSE
0.03876,0,11.372226,FALSE
0.023256,0,11.372226,FALSE
0.011628,0,11.372226,FALSE
0.984252,0.868146,11.372226,TRUE
0.987342,0.871288,11.372226,TRUE
0.012658,0.763197,11.372226,FALSE
0.457364,0.876162,11.372226,TRUE
0.329457,0.750161,11.372226,FALSE
0.127907,0.020724,11.372226,FALSE
0.03876,0,11.372226,FALSE
0.023256,0,11.372226,FALSE
0.011628,0,11.372226,FALSE
0.984375,0.865525,11.372226,TRUE
0.015625,0,11.372226,FALSE
0.818182,0.871962,11.372226,TRUE
0.090909,0.027164,11.372226,FALSE
0.090909,0,11.372226,FALSE
0.986486,0.856001,11.372226,TRUE
0.013514,0.871962,11.372226,FALSE
0.984375,0.865525,11.372226,TRUE
0.015625,0,11.372226,FALSE
0.984252,0.868146,11.372226,TRUE
0.984375,0.865525,11.372226,TRUE
0.015625,0,11.372226,FALSE
0.457364,0.876162,11.372226,TRUE
0.329457,0.750161,11.372226,FALSE
0.127907,0.020724,11.372226,FALSE
0.03876,0,11.372226,FALSE
0.023256,0,11.372226,FALSE
0.011628,0,11.372226,FALSE
0.457364,0.876162,11.372226,TRUE
0.329457,0.750161,11.372226,FALSE
0.127907,0.020724,11.372226,FALSE
0.03876,0,11.372226,FALSE
0.023256,0,11.372226,FALSE
0.011628,0,11.372226,FALSE
0.457364,0.876162,11.372226,TRUE
0.329457,0.750161,11.372226,FALSE
0.127907,0.020724,11.372226,FALSE
0.03876,0,11.372226,FALSE
0.023256,0,11.372226,FALSE
0.011628,0,11.372226,FALSE
0.986486,0.856001,11.372226,TRUE
0.013514,0.871962,11.372226,FALSE
0.987342,0.871288,11.372226,TRUE
0.012658,0.763197,11.372226,FALSE
0.905405,0.594663,13.112378,TRUE
0.094595,0,13.112378,FALSE
0.615385,0.512299,13.112378,FALSE
0.384615,0.735125,13.112378,TRUE
0.952381,0.7186,13.112378,TRUE
0.047619,0.657889,13.112378,FALSE
0.977011,0.727096,13.112378,TRUE
0.022989,0.015066,13.112378,FALSE
0.910448,0.695927,13.112378,TRUE
0.074627,0.02129,13.112378,FALSE
0.014925,0.026197,13.112378,FALSE
0.977011,0.727096,13.112378,TRUE
0.022989,0.015066,13.112378,FALSE
0.910448,0.695927,13.112378,TRUE
0.074627,0.02129,13.112378,FALSE
0.014925,0.026197,13.112378,FALSE
0.98995,0.656625,13.112378,TRUE
0.01005,0.216595,13.112378,FALSE
0.5,0.631194,13.112378,TRUE
0.5,0.638206,13.112378,FALSE
0.828571,0.695678,13.112378,TRUE
0.171429,0.635034,13.112378,FALSE
0.837838,0.432164,9.894377,TRUE
0.108108,0.0362,9.894377,FALSE
0.027027,0.131078,9.894377,FALSE
0.733173,0.435949,9.894377,TRUE
0.230769,0.268069,9.894377,FALSE
0.962963,0.402691,9.894377,TRUE
0.02963,0.112679,9.894377,FALSE
0.881657,0.435764,9.894377,TRUE
0.053254,0.34328,9.894377,FALSE
0.047337,0.538677,9.894377,FALSE
0.974432,0.356823,9.894377,TRUE
0.011364,0.258993,9.894377,FALSE
0.988764,0.40164,9.894377,TRUE
0.011236,0.3156,9.894377,FALSE
0.837838,0.432164,9.894377,TRUE
0.108108,0.0362,9.894377,FALSE
0.027027,0.131078,9.894377,FALSE
0.6,0.017689,9.894377,FALSE
0.4,0.458613,9.894377,TRUE
0.907285,0.420301,9.894377,TRUE
0.090508,0.416436,9.894377,FALSE
0.75,0.447273,9.894377,TRUE
0.125,0.282811,9.894377,FALSE
0.125,0.28138,9.894377,FALSE
0.957479,0.337772,9.894377,TRUE
0.027264,0.163925,9.894377,FALSE
0.941327,0.608447,9.894377,TRUE
0.033163,0.548818,9.894377,FALSE
0.010204,0.337291,9.894377,FALSE
0.979036,0.619653,9.894377,TRUE
0.016771,0.131735,9.894377,FALSE
0.965969,0.567214,9.894377,TRUE
0.969018,0.605631,9.894377,TRUE
0.017139,0.083708,9.894377,FALSE
0.84561,0.396659,9.894377,TRUE
0.098399,0.359053,9.894377,FALSE
0.032689,0.439792,9.894377,FALSE
0.906948,0.541391,9.894377,TRUE
0.048801,0.392977,9.894377,FALSE
0.023573,0.335622,9.894377,FALSE
0.977358,0.394186,9.894377,TRUE
0.022642,0.031306,9.894377,FALSE
0.941327,0.608447,9.894377,TRUE
0.033163,0.548818,9.894377,FALSE
0.010204,0.337291,9.894377,FALSE
0.947826,0.492302,9.894377,TRUE
0.017391,0.214374,9.894377,FALSE
0.017391,0.293623,9.894377,FALSE
0.136364,0.330219,9.894377,FALSE
0.081818,0.428624,9.894377,TRUE
0.063636,0.335901,9.894377,FALSE
0.059091,0.30269,9.894377,FALSE
0.054545,0.298444,9.894377,FALSE
0.05,0.266264,9.894377,FALSE
0.040909,0.33692,9.894377,FALSE
0.040909,0.413929,9.894377,FALSE
0.040909,0.337665,9.894377,FALSE
0.036364,0.31572,9.894377,FALSE
0.036364,0.331565,9.894377,FALSE
0.031818,0.374763,9.894377,FALSE
0.031818,0.055125,9.894377,FALSE
0.031818,0.313978,9.894377,FALSE
0.018182,0,9.894377,FALSE
0.013636,0.062678,9.894377,FALSE
0.013636,0.291559,9.894377,FALSE
0.873077,0.709505,11.418477,TRUE
0.069231,0.769212,11.418477,FALSE
0.019231,0.626088,11.418477,FALSE
0.015385,0.545331,11.418477,FALSE
0.950735,0.552449,11.418477,TRUE
0.013971,0.12043,11.418477,FALSE
0.0125,0.024471,11.418477,FALSE
0.87304,0.516986,11.418477,TRUE
0.085947,0.51688,11.418477,FALSE
0.031363,0.364123,11.418477,FALSE
0.892086,0.644179,11.418477,TRUE
0.079137,0.451107,11.418477,FALSE
0.014388,0.654448,11.418477,FALSE
0.014388,0.401778,11.418477,FALSE
0.873077,0.709505,11.418477,TRUE
0.069231,0.769212,11.418477,FALSE
0.019231,0.626088,11.418477,FALSE
0.015385,0.545331,11.418477,FALSE
0.568182,0.33682,11.418477,FALSE
0.431818,0.654448,11.418477,TRUE
0.965087,0.636682,11.418477,TRUE
0.034913,0.016569,11.418477,FALSE
0.950735,0.552449,11.418477,TRUE
0.013971,0.12043,11.418477,FALSE
0.0125,0.024471,11.418477,FALSE
0.975904,0.685479,11.418477,TRUE
0.024096,0.046971,11.418477,FALSE
0.892086,0.644179,11.418477,TRUE
0.079137,0.451107,11.418477,FALSE
0.014388,0.654448,11.418477,FALSE
0.014388,0.401778,11.418477,FALSE
0.985849,0.497769,11.418477,TRUE
0.014151,0.490203,11.418477,FALSE
0.87304,0.516986,11.418477,TRUE
0.085947,0.51688,11.418477,FALSE
0.031363,0.364123,11.418477,FALSE
0.6,0.674076,11.418477,TRUE
0.4,0.084379,11.418477,FALSE
0.892797,0.392447,11.418477,FALSE
0.065327,0.647912,11.418477,TRUE
0.041876,0.166221,11.418477,FALSE
0.892086,0.644179,11.418477,TRUE
0.079137,0.451107,11.418477,FALSE
0.014388,0.654448,11.418477,FALSE
0.014388,0.401778,11.418477,FALSE
0.444444,0.67937,11.418477,TRUE
0.444444,0.290646,11.418477,FALSE
0.111111,0.055697,11.418477,FALSE
0.985849,0.497769,11.418477,TRUE
0.014151,0.490203,11.418477,FALSE
0.6,0.674076,11.418477,TRUE
0.4,0.084379,11.418477,FALSE
0.883562,0.670873,11.418477,TRUE
0.116438,0.539315,11.418477,FALSE
0.791367,0.556287,11.418477,FALSE
0.122302,0.67564,11.418477,TRUE
0.057554,0.090316,11.418477,FALSE
0.021583,0.470903,11.418477,FALSE
0.644928,0.459315,11.418477,FALSE
0.188406,0.655253,11.418477,TRUE
0.07971,0.538523,11.418477,FALSE
0.065217,0,11.418477,FALSE
0.021739,0.446235,11.418477,FALSE
0.926054,0.549432,11.418477,TRUE
0.067726,0.314862,11.418477,FALSE
0.950735,0.552449,11.418477,TRUE
0.013971,0.12043,11.418477,FALSE
0.0125,0.024471,11.418477,FALSE
0.538462,0.583995,11.418477,FALSE
0.418803,0.072563,11.418477,FALSE
0.034188,0.651272,11.418477,TRUE
0.892797,0.392447,11.418477,FALSE
0.065327,0.647912,11.418477,TRUE
0.041876,0.166221,11.418477,FALSE
0.880952,0.477678,11.418477,TRUE
0.095238,0.243693,11.418477,FALSE
0.02381,0.315545,11.418477,FALSE
0.791367,0.556287,11.418477,FALSE
0.122302,0.67564,11.418477,TRUE
0.057554,0.090316,11.418477,FALSE
0.021583,0.470903,11.418477,FALSE
0.883562,0.670873,11.418477,TRUE
0.116438,0.539315,11.418477,FALSE
0.942122,0.667809,11.418477,TRUE
0.051447,0.717593,11.418477,FALSE
0.954545,0.644129,11.418477,TRUE
0.045455,0.059662,11.418477,FALSE
0.959677,0.532814,11.418477,TRUE
0.016129,0.04591,11.418477,FALSE
0.951452,0.500748,10.680444,TRUE
0.020345,0.386245,10.680444,FALSE
0.987179,0.6747,10.680444,TRUE
0.012821,0.653782,10.680444,FALSE
0.951452,0.500748,10.680444,TRUE
0.020345,0.386245,10.680444,FALSE
0.95753,0.380003,10.680444,TRUE
0.024704,0.162471,10.680444,FALSE
0.95753,0.380003,10.680444,TRUE
0.024704,0.162471,10.680444,FALSE
0.951452,0.500748,10.680444,TRUE
0.020345,0.386245,10.680444,FALSE
0.84561,0.376193,10.680444,FALSE
0.098399,0.176903,10.680444,FALSE
0.032689,0.38547,10.680444,TRUE
0.917467,0.323263,10.680444,TRUE
0.048825,0.055955,10.680444,FALSE
0.016547,0.208272,10.680444,FALSE
0.989474,0.61656,10.680444,TRUE
0.010526,0.361493,10.680444,FALSE
0.566739,0.269109,10.680444,TRUE
0.357883,0.27572,10.680444,FALSE
0.017495,0,10.680444,FALSE
0.014039,0,10.680444,FALSE
0.013607,0,10.680444,FALSE
0.987179,0.544325,10.680444,TRUE
0.012821,0.032446,10.680444,FALSE
0.8125,0.556751,10.680444,TRUE
0.09375,0.060733,10.680444,FALSE
0.083333,0.020078,10.680444,FALSE
0.010417,0.038953,10.680444,FALSE
0.84669,0.477973,10.680444,TRUE
0.149826,0.103267,10.680444,FALSE
0.666667,0.426367,10.680444,TRUE
0.088235,0.089285,10.680444,FALSE
0.088235,0.24971,10.680444,FALSE
0.053922,0.160498,10.680444,FALSE
0.039216,0.186454,10.680444,FALSE
0.02451,0.049914,10.680444,FALSE
0.014706,0.170372,10.680444,FALSE
0.987179,0.6747,10.680444,TRUE
0.012821,0.653782,10.680444,FALSE
0.904535,0.632145,10.680444,TRUE
0.078759,0.375035,10.680444,FALSE
0.01074,0.099903,10.680444,FALSE
0.87304,0.481143,10.680444,TRUE
0.085947,0.375031,10.680444,FALSE
0.031363,0.348428,10.680444,FALSE
0.84561,0.376193,10.680444,TRUE
0.098399,0.176903,10.680444,FALSE
0.032689,0.38547,10.680444,FALSE
0.904535,0.632145,10.680444,TRUE
0.078759,0.375035,10.680444,FALSE
0.01074,0.099903,10.680444,FALSE
0.989474,0.61656,10.680444,TRUE
0.010526,0.361493,10.680444,FALSE
0.881633,0.516625,10.680444,TRUE
0.118367,0.159793,10.680444,FALSE
0.861506,0.438855,10.680444,TRUE
0.083652,0.136129,10.680444,FALSE
0.030545,0.1302,10.680444,FALSE
0.017702,0.122206,10.680444,FALSE
0.748663,0.578948,10.680444,TRUE
0.235294,0.239231,10.680444,FALSE
0.010695,0.090649,10.680444,FALSE
0.861506,0.438855,10.680444,TRUE
0.083652,0.136129,10.680444,FALSE
0.030545,0.1302,10.680444,FALSE
0.017702,0.122206,10.680444,FALSE
0.836085,0.467743,10.680444,TRUE
0.111439,0.16251,10.680444,FALSE
0.035377,0.080684,10.680444,FALSE
0.904535,0.632145,10.680444,TRUE
0.078759,0.375035,10.680444,FALSE
0.01074,0.099903,10.680444,FALSE
0.904535,0.632145,10.680444,TRUE
0.078759,0.375035,10.680444,FALSE
0.01074,0.099903,10.680444,FALSE
0.975,0.593266,10.680444,TRUE
0.025,0.140145,10.680444,FALSE
0.565476,0.593266,10.680444,TRUE
0.261905,0.142637,10.680444,FALSE
0.130952,0.015676,10.680444,FALSE
0.029762,0,10.680444,FALSE
0.812584,0.519937,10.680444,TRUE
0.16332,0.281165,10.680444,FALSE
0.014726,0.453108,10.680444,FALSE
0.843694,0.412502,10.680444,TRUE
0.082645,0.333825,10.680444,FALSE
0.047431,0.10307,10.680444,FALSE
0.018326,0.073331,10.680444,FALSE
0.84561,0.376193,10.680444,TRUE
0.098399,0.176903,10.680444,FALSE
0.032689,0.38547,10.680444,FALSE
0.87304,0.481143,10.680444,TRUE
0.085947,0.375031,10.680444,FALSE
0.031363,0.348428,10.680444,FALSE
0.904535,0.632145,10.680444,TRUE
0.078759,0.375035,10.680444,FALSE
0.01074,0.099903,10.680444,FALSE
0.676923,0.581349,10.680444,TRUE
0.246154,0.228084,10.680444,FALSE
0.061538,0.056327,10.680444,FALSE
0.553672,0.159037,10.680444,FALSE
0.421846,0.505698,10.680444,TRUE
0.011299,0.024591,10.680444,FALSE
0.861506,0.438855,10.680444,TRUE
0.083652,0.136129,10.680444,FALSE
0.030545,0.1302,10.680444,FALSE
0.017702,0.122206,10.680444,FALSE
0.981132,0.642446,10.680444,TRUE
0.018868,0.333772,10.680444,FALSE
0.904557,0.51633,10.680444,TRUE
0.052451,0.263426,10.680444,FALSE
0.030954,0.090606,10.680444,FALSE
0.946352,0.505429,10.680444,TRUE
0.053648,0.033231,10.680444,FALSE
0.548658,0.101385,10.680444,FALSE
0.374161,0.518225,10.680444,TRUE
0.038591,0.019753,10.680444,FALSE
0.021812,0.020157,10.680444,FALSE
0.010067,0.115131,10.680444,FALSE
0.980769,0.539184,10.680444,TRUE
0.019231,0.090153,10.680444,FALSE
0.95753,0.380003,10.680444,TRUE
0.024704,0.162471,10.680444,FALSE
0.95753,0.380003,10.680444,TRUE
0.024704,0.162471,10.680444,FALSE
0.917467,0.323263,10.680444,TRUE
0.048825,0.055955,10.680444,FALSE
0.016547,0.208272,10.680444,FALSE
0.478261,0.599393,10.680444,TRUE
0.26087,0.280917,10.680444,FALSE
0.217391,0.082186,10.680444,FALSE
0.951452,0.500748,10.680444,TRUE
0.020345,0.386245,10.680444,FALSE
0.815789,0.498211,10.680444,TRUE
0.157895,0.381647,10.680444,FALSE
0.026316,0.16378,10.680444,FALSE
0.951338,0.505621,10.680444,TRUE
0.043796,0.015599,10.680444,FALSE
0.904762,0.374708,8.937972,TRUE
0.047619,0.333073,8.937972,FALSE
0.047619,0.185069,8.937972,FALSE
0.946667,0.275814,8.937972,TRUE
0.053333,0,8.937972,FALSE
0.904762,0.374708,8.937972,TRUE
0.047619,0.333073,8.937972,FALSE
0.047619,0.185069,8.937972,FALSE
0.578947,0.331964,8.937972,TRUE
0.315789,0.010769,8.937972,FALSE
0.95619,0.4526,8.937972,TRUE
0.028571,0.232677,8.937972,FALSE
0.013333,0.155221,8.937972,FALSE
0.954809,0.505069,8.937972,TRUE
0.019046,0.279728,8.937972,FALSE
0.722818,0.426241,8.937972,TRUE
0.271057,0.304825,8.937972,FALSE
0.779044,0.491686,8.937972,TRUE
0.125735,0.212615,8.937972,FALSE
0.043382,0.292274,8.937972,FALSE
0.012868,0.243784,8.937972,FALSE
0.950735,0.508263,8.937972,TRUE
0.013971,0.169108,8.937972,FALSE
0.0125,0.102262,8.937972,FALSE
0.921454,0.537442,8.937972,TRUE
0.067409,0.478888,8.937972,FALSE
0.688889,0.216393,8.937972,FALSE
