mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)]";false;true;false;false;false;true;false;PERSON;LOCATION
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Sekretaris Jenderal Partai Demokrat Edhie Baskoro Yudhoyono)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(alias Ibas)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(dukungan penuh)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(calon gubernur Jateng periode 2013-2018,)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Bibit Waluyo)]";false;true;false;false;false;true;true;PERSON;PERSON
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Pemilu Jateng)]";false;true;false;false;false;true;false;PERSON;LOCATION
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(26 Mei 2013)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Aburizal Bakrie)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(partai pengusung siap)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Bibit Waluyo dan pasangannya Sudjiono)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-("Saya)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Aburizal)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(konferensi pers)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(kampanye terbuka)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Bibit)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Hotel Artoz Magelang,)]";false;false;false;false;false;false;false;PERSON;LOCATION
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Jawa Tengah)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Ahad,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(19 Mei 2013)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Ibas)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(dukungan penuh)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Bibit)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(gubernur Jawa Tengah)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Ibas)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Bibit)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(layak)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(lantaran program-programnya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(kesejahteraan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Bibitnya)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(kami)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Bibit,")]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Calon gubernur Jawa Tengah periode 2013-2018,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Bibit Waluyo)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Ia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Pilkada)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(satu putaran)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-("Saya)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(nyambut gawe)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(5 tahun)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(program)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Bali Ndeso)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Mbangun Deso)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Bibit)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(ia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(lima program)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Program tersebut)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(kemiskinan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(daya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(ekonomi)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(pembangunan infrastruktur)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(pengangguran)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(kesehatan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(pengurangan kematian ibu dan anak,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(pemberantasan korupsi)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Kampanye terbuka)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Bibit Waluyo-Sudjiono)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(halaman parkir Mall Grand Artoz Magelang)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Minggu,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(19 Mei 2013)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(pendukung Bibit)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(tiga koalisi partai)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Ketua Tim Sukses)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Paguyuban Relawan Pelangi Bissa Magelang)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Edy Susanto,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(2.130 pendukung Rustriningsih)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(kampanye terbuka)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-("Mereka)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Wonosobo)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Bibit,")]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Edy)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Ia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(kampanye terbuka)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(pendukung dan relawan Bibit)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(4.000 orang)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Ia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(dukungan ini)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ical dan Ibas Kompak Dukung Bibit Waluyo Ketua)-(Bibit)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)-(Sekretaris Jenderal Partai Demokrat Edhie Baskoro Yudhoyono)]";false;true;false;false;false;true;false;LOCATION;OTHER
"[(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)-(alias Ibas)]";false;true;false;false;false;true;false;LOCATION;OTHER
"[(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)-(dukungan penuh)]";false;true;false;false;false;true;false;LOCATION;OTHER
"[(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)-(calon gubernur Jateng periode 2013-2018,)]";false;false;false;false;false;true;false;LOCATION;OTHER
"[(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)-(Bibit Waluyo)]";false;true;false;false;false;true;false;LOCATION;PERSON
"[(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)-(Pemilu Jateng)]";false;true;false;false;false;true;false;LOCATION;LOCATION
"[(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)-(26 Mei 2013)]";false;true;false;false;false;true;false;LOCATION;OTHER
"[(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)-(Aburizal Bakrie)]";false;true;false;false;false;false;true;LOCATION;LOCATION
"[(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)-(partai pengusung siap)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)-(Bibit Waluyo dan pasangannya Sudjiono)]";false;true;false;false;false;false;false;LOCATION;PERSON
"[(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)-("Saya)]";false;false;false;false;true;false;false;LOCATION;OTHER
"[(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)-(Aburizal)]";false;true;false;false;false;false;true;LOCATION;LOCATION
"[(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)-(konferensi pers)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)-(kampanye terbuka)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)-(Bibit)]";false;true;false;false;false;false;false;LOCATION;PERSON
"[(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)-(Hotel Artoz Magelang,)]";false;false;false;false;false;false;false;LOCATION;LOCATION
"[(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)-(Jawa Tengah)]";false;true;false;false;false;false;false;LOCATION;LOCATION
"[(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)-(Ahad,)]";false;false;false;false;false;false;false;LOCATION;PERSON
"[(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)-(19 Mei 2013)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Dewan Pimpinan Pusat Partai Golkar Aburizal Bakrie atau Ical)-(Ibas)]";false;true;false;false;false;false;false;LOCATION;PERSON
