mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Tersangka)-(Farhat Abbas)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Tersangka)-(Demokrat?)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Tersangka)-(Ketua Satgas Penyeleksian Caleg)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Tersangka)-(Partai Demokrat Suaedi Marasabessy)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Tersangka)-(kemungkinan pengacara Farhat Abbas)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Tersangka)-(daftar caleg Partai Demokrat)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Tersangka)-(Hal ini)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Tersangka)-(Farhat Abbas)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Tersangka)-(tersangka)]";true;true;false;false;false;false;false;PERSON;OTHER
"[(Tersangka)-(Polda Metro Jaya)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Tersangka)-(kasus pencemaran nama baik)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Tersangka)-(Wakil Gubernur DKI Jakarta)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Tersangka)-(Basuki Tjahaja Purnama alias Ahok)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Tersangka)-("Nanti)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tersangka)-(kami)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Tersangka)-(rapatkan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Tersangka)-(Majelis Tinggi,")]";false;false;false;false;false;false;false;PERSON;LOCATION
"[(Tersangka)-(Suaedi)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Tersangka)-(Jumat,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tersangka)-(24 Mei 2013)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Tersangka)-(Dia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Tersangka)-(penetapan tersangka suami Nia Daniati)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Tersangka)-(beberapa menit)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Tersangka)-(Farhat Abbas)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Tersangka)-(diri)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Tersangka)-(anggota DPR)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Tersangka)-(daerah pemilihan DKI Jakarta III)]";false;true;false;false;false;false;false;PERSON;OTHER
