mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(IPNU)]";false;true;false;false;false;true;true;PERSON;ORGANIZATION
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(Timur siap)]";false;true;false;false;false;true;false;PERSON;LOCATION
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(Mendikbud Mohammad Nuh)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(kebijakan ujian nasional)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(tahun ini)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(pelaksanaan)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(UN tingkat SMA)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-("Kami)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(belakang)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(Pak Nuh karena Majelis Alumni IPNU)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-('supporting system')]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(dunia pendidikan,")]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(Ketua Presidium Wilayah Majelis Alumni IPNU Jatim H. Muzammil Syafii)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(Surabaya)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(Minggu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(Hal itu)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(Silaturrahmi)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(Presidium Wilayah Majelis Alumni IPNU Jatim)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(Mendikbud)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(Ketua Presidium Pusat Majelis Alumni IPNU Dr. H. Hilmy Muhammadiyah)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(Ketua PBNU Prof. Kacung Maridjan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(M.A.)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(dan Wakil Ketua PWNU Jatim dr. H.M)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(Thohir)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(Senada)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Majelis alumni IPNU Jatim dukung Mendikbud Presidium Majelis Alumni Ikatan Pelajar NU)-(Ketua Pimpinan Wilayah)]";false;true;false;false;false;false;false;PERSON;OTHER
