mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Pesan Presiden)-(Letjen Moeldoko Presiden Susilo Bambang Yudhoyono)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Pesan Presiden)-(Kepala Staf TNI Angkatan Darat)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Pesan Presiden)-(KSAD)]";false;true;false;false;false;true;false;PERSON;ORGANIZATION
"[(Pesan Presiden)-(Letnan Jenderal Moeldoko)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Pesan Presiden)-(tentara)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Pesan Presiden)-(tentara)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Pesan Presiden)-(rakyat)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Pesan Presiden)-("Saya)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Pesan Presiden)-(pesan-pesan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(KSAD)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Pesan Presiden)-(tentara)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(tentara)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(capable)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(rakyat Indonesia,")]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(Presiden Yudhoyono)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Pesan Presiden)-(Kantor Presiden)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Pesan Presiden)-(Jakarta,)]";false;false;false;false;false;false;false;PERSON;LOCATION
"[(Pesan Presiden)-(Senin,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(KSAD)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Pesan Presiden)-(Jenderal TNI Pramono Edhie Wibowo)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Pesan Presiden)-(masa baktinya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(Mei 2013)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(Presiden)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Pesan Presiden)-(pelantikan KSAD)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(Rabu,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(22 Mei 2013)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-("Saya)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Pesan Presiden)-(usulan Panglima TNI)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(pengganti KSAD)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(masa baktinya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(Saya)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Pesan Presiden)-(Letnan Jenderal Moeldoko,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Pesan Presiden)-(saat ini)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(wakil KSAD,")]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(Sebelumnya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(Menteri Pertahanan Purnomo Yusgiantoro)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Pesan Presiden)-(Kepala Staf TNI Angkatan Darat)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(kriteria penting,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(antaranya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(kepemimpinan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(senioritas,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(masa pengabdiannya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(dan perwira)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pesan Presiden)-(Adapun Pramono)]";false;true;false;false;false;false;false;PERSON;PERSON
