mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Ribery)-(perpanjang kontrak)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Ribery)-(Bayern Pemain sayap asal Prancis)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Ribery)-(Franck Ribery,)]";false;false;false;false;false;true;true;PERSON;PERSON
"[(Ribery)-(kontraknya)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Ribery)-(Bayern Munich)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Ribery)-(enam tahun)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Ribery)-(klub finalis Liga Champions)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Ribery)-(Pemain)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ribery)-(tahun itu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(Bayern)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ribery)-(Juli 2007)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(Marseille)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Ribery)-(51 gol)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(74)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(assist,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(154 penampilan liga)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(klub Bavaria)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(penggemar)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(Allianz Arena,)]";false;false;false;false;false;false;false;PERSON;LOCATION
"[(Ribery)-(faktor penentu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(kemenangan Bayern)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(gelar juara Bundesliga ke-23)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(Dia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Ribery)-(Jerman)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Ribery)-(Kicker,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Ribery)-(kebersamaannya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(Munich)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ribery)-("Saya)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Ribery)-(kontrak baru,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(AFP,)]";false;false;false;false;false;false;false;PERSON;ORGANIZATION
"[(Ribery)-(final Liga Champions)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(kalinya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(bayern)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(25 Mei)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(Wembley)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Ribery)-(Ribery tengah)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Ribery)-(kondisi)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(musim kali ini)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(sayap kiri,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(delapan gol)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(ia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Ribery)-(kemenangan Bayern 3-0)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(Barcelona)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ribery)-(leg)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(semifinal Liga Champions)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(Umpannya)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ribery)-(depan gawang Barcelona)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(Gerard Pique)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ribery)-(gol)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(diri kegawangnya sendiri)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(gol kedua)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(ia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Ribery)-(umpan silang)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(Thomas Mueller)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ribery)-(umpan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(gol ketiga)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(kemenangan agregat)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(7-0 Bayern)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ribery)-(semifinal)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(Pekan lalu,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Ribery)-(direktur olahraga Bayern Matthias Sammer)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ribery)-(ia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Ribery)-(Ribery)]";true;true;false;false;false;false;true;PERSON;PERSON
"[(Ribery)-(kontrak baru)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(perpanjang kontrak)-(Bayern Pemain sayap asal Prancis)]";false;true;false;false;false;true;false;OTHER;PERSON
"[(perpanjang kontrak)-(Franck Ribery,)]";false;false;false;false;false;true;false;OTHER;PERSON
"[(perpanjang kontrak)-(kontraknya)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(perpanjang kontrak)-(Bayern Munich)]";false;true;false;false;false;true;false;OTHER;PERSON
"[(perpanjang kontrak)-(enam tahun)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(perpanjang kontrak)-(klub finalis Liga Champions)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(perpanjang kontrak)-(Pemain)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(perpanjang kontrak)-(tahun itu)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(Bayern)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(perpanjang kontrak)-(Juli 2007)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(Marseille)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(perpanjang kontrak)-(51 gol)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(74)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(assist,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(154 penampilan liga)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(klub Bavaria)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(penggemar)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(Allianz Arena,)]";false;false;false;false;false;false;false;OTHER;LOCATION
"[(perpanjang kontrak)-(faktor penentu)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(kemenangan Bayern)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(gelar juara Bundesliga ke-23)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(Dia)]";false;true;false;false;true;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(Jerman)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(perpanjang kontrak)-(Kicker,)]";false;false;false;false;false;false;false;OTHER;PERSON
"[(perpanjang kontrak)-(kebersamaannya)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(Munich)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(perpanjang kontrak)-("Saya)]";false;false;false;false;true;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(kontrak baru,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(AFP,)]";false;false;false;false;false;false;false;OTHER;ORGANIZATION
"[(perpanjang kontrak)-(final Liga Champions)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(kalinya)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(bayern)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(25 Mei)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(Wembley)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(perpanjang kontrak)-(Ribery tengah)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(perpanjang kontrak)-(kondisi)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(musim kali ini)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(sayap kiri,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(delapan gol)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(ia)]";false;true;false;false;true;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(kemenangan Bayern 3-0)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(Barcelona)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(perpanjang kontrak)-(leg)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(semifinal Liga Champions)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(Umpannya)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(perpanjang kontrak)-(depan gawang Barcelona)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(Gerard Pique)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(perpanjang kontrak)-(gol)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(diri kegawangnya sendiri)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(gol kedua)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(ia)]";false;true;false;false;true;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(umpan silang)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(Thomas Mueller)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(perpanjang kontrak)-(umpan)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(gol ketiga)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(kemenangan agregat)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(7-0 Bayern)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(perpanjang kontrak)-(semifinal)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(Pekan lalu,)]";false;false;false;false;false;false;false;OTHER;PERSON
"[(perpanjang kontrak)-(direktur olahraga Bayern Matthias Sammer)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(ia)]";false;true;false;false;true;false;false;OTHER;OTHER
"[(perpanjang kontrak)-(Ribery)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(perpanjang kontrak)-(kontrak baru)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Bayern Pemain sayap asal Prancis)-(Franck Ribery,)]";false;false;false;false;false;true;false;PERSON;PERSON
"[(Bayern Pemain sayap asal Prancis)-(kontraknya)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Bayern Pemain sayap asal Prancis)-(Bayern Munich)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Bayern Pemain sayap asal Prancis)-(enam tahun)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Bayern Pemain sayap asal Prancis)-(klub finalis Liga Champions)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Bayern Pemain sayap asal Prancis)-(Pemain)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Bayern Pemain sayap asal Prancis)-(tahun itu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Bayern Pemain sayap asal Prancis)-(Bayern)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Bayern Pemain sayap asal Prancis)-(Juli 2007)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Bayern Pemain sayap asal Prancis)-(Marseille)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Bayern Pemain sayap asal Prancis)-(51 gol)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Bayern Pemain sayap asal Prancis)-(74)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Bayern Pemain sayap asal Prancis)-(assist,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Bayern Pemain sayap asal Prancis)-(154 penampilan liga)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Bayern Pemain sayap asal Prancis)-(klub Bavaria)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Bayern Pemain sayap asal Prancis)-(penggemar)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Bayern Pemain sayap asal Prancis)-(Allianz Arena,)]";false;false;false;false;false;false;false;PERSON;LOCATION
"[(Bayern Pemain sayap asal Prancis)-(faktor penentu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Bayern Pemain sayap asal Prancis)-(kemenangan Bayern)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Bayern Pemain sayap asal Prancis)-(gelar juara Bundesliga ke-23)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Bayern Pemain sayap asal Prancis)-(Dia)]";false;true;false;false;true;false;false;PERSON;OTHER
