mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Mahathir)-(Pemakaman Thatcher Mantan Perdana Menteri Tun)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Mahathir)-(Dr Mahathir Mohamad)]";false;true;false;false;false;true;true;PERSON;PERSON
"[(Mahathir)-(Malaysia)]";false;true;false;false;false;true;false;PERSON;LOCATION
"[(Mahathir)-(upacara pemakaman mantan PM Inggris,)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Mahathir)-(Baroness Margaret Thatcher,)]";false;false;false;false;false;true;false;PERSON;PERSON
"[(Mahathir)-(Rabu)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Mahathir)-(17 April 2013)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Mahathir)-(Kementerian Luar)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Mahathir)-(Negeri Malaysia)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Mahathir)-(Mahathir)]";true;true;false;false;false;false;true;PERSON;PERSON
"[(Mahathir)-(istrinya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Mahathir)-(Tun)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Mahathir)-(Dr Siti Hasmah Mohamad Ali)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Mahathir)-(upacara)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Mahathir)-(St Pauls Cathedral)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Mahathir)-(London,)]";false;false;false;false;false;false;false;PERSON;LOCATION
"[(Mahathir)-(undangan Inggris)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Mahathir)-("Mereka)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Mahathir)-(tokoh internasional)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Mahathir)-(mantan pemimpin dunia,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mahathir)-(penghormatan terakhir)]";false;true;false;false;false;false;false;PERSON;OTHER
