mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Laga PBR)-(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)]";false;true;false;false;false;true;false;PERSON;ORGANIZATION
"[(Laga PBR)-(Pelita Bandung Raya)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Laga PBR)-(Persiwa Wamena)]";false;true;false;false;false;true;false;PERSON;ORGANIZATION
"[(Laga PBR)-(laga lanjutan Liga Super Indonesia)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Laga PBR)-(ISL)]";false;true;false;false;false;true;false;PERSON;ORGANIZATION
"[(Laga PBR)-(Stadion Siliwangi)]";false;true;false;false;false;true;false;PERSON;LOCATION
"[(Laga PBR)-(Bandung)]";false;true;false;false;false;true;false;PERSON;LOCATION
"[(Laga PBR)-(Jawa Barat)]";false;true;false;false;false;true;false;PERSON;LOCATION
"[(Laga PBR)-(Ahad)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Laga PBR)-(keributan)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Laga PBR)-(Pemain dan wasit)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Laga PBR)-(Keributan itu)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Laga PBR)-(saat wasit Muhaimin)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(hadiah tendangan penalti kedua)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(kalinya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(Pelita Bandung Raya)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Laga PBR)-(PBR)]";false;true;false;false;false;false;true;PERSON;ORGANIZATION
"[(Laga PBR)-(Sebelumnya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(pemain Persiwa Ok John)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(Mijo Dadic)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Laga PBR)-(kotak penalti)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(keputusan wasit,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(sejumlah pemain Persiwa)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(wasit)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(saat wasit)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(tiba-tiba striker Persiwa Peter Rumaroppen langsung)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(wajah Muhaimin)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(lengannya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(Akibatnya wajah Muhaimin)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Laga PBR)-(wasit)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(petugas)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(lapangan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(suasana)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(wasit Muhaimin)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(merah)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Laga PBR)-(Peter)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Laga PBR)-(aksi pemukulan terhadapnya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(merah)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Laga PBR)-(wasit)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(Persiwa)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Laga PBR)-(laga ini,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(reaksi negatif)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(sejumlah pendukung Persiwa)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(Mereka)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Laga PBR)-(kegaduhan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(bangku VIP Stadion Siliwangi,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(tribun)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(wasit)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(aksi tersebut)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(polisi,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(adu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(mulut dan dorong)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(pendukung Persiwa dan polisi)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(Keributan baru)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Laga PBR)-(pendukung Persiwa)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(lainnya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(temannya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(keputusan wasit)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(Aksi protes)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Laga PBR)-(pemukulan tersebut)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(pertandingan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(10 menit)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(Pertandingan)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Laga PBR)-(kemenangan tipis)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Laga PBR)-(PBR,)]";false;false;false;false;false;false;false;PERSON;ORGANIZATION
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(Pelita Bandung Raya)]";false;true;false;false;false;true;false;ORGANIZATION;PERSON
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(Persiwa Wamena)]";false;true;false;false;false;true;false;ORGANIZATION;ORGANIZATION
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(laga lanjutan Liga Super Indonesia)]";false;true;false;false;false;true;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(ISL)]";false;true;false;false;false;true;false;ORGANIZATION;ORGANIZATION
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(Stadion Siliwangi)]";false;true;false;false;false;true;false;ORGANIZATION;LOCATION
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(Bandung)]";false;true;false;false;false;true;false;ORGANIZATION;LOCATION
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(Jawa Barat)]";false;true;false;false;false;true;false;ORGANIZATION;LOCATION
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(Ahad)]";false;true;false;false;false;true;false;ORGANIZATION;PERSON
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(keributan)]";false;true;false;false;false;true;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(Pemain dan wasit)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(Keributan itu)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(saat wasit Muhaimin)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(hadiah tendangan penalti kedua)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(kalinya)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(Pelita Bandung Raya)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(PBR)]";false;true;false;false;false;false;false;ORGANIZATION;ORGANIZATION
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(Sebelumnya)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(pemain Persiwa Ok John)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(Mijo Dadic)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(kotak penalti)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(keputusan wasit,)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(sejumlah pemain Persiwa)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(wasit)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(saat wasit)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(tiba-tiba striker Persiwa Peter Rumaroppen langsung)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(wajah Muhaimin)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(lengannya)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(Akibatnya wajah Muhaimin)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(wasit)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(petugas)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(lapangan)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(suasana)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(wasit Muhaimin)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(merah)]";false;true;false;false;true;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(Peter)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(aksi pemukulan terhadapnya)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(merah)]";false;true;false;false;true;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(wasit)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(Persiwa)]";false;true;false;false;false;false;true;ORGANIZATION;ORGANIZATION
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(laga ini,)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(reaksi negatif)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(sejumlah pendukung Persiwa)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(Mereka)]";false;true;false;false;true;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(kegaduhan)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(bangku VIP Stadion Siliwangi,)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(Vs Persiwa Diwarnai Pemukulan Wasit Pertandingan)-(tribun)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
