mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Kuma Power Hour,)-(Program Radio Terbaru)]";false;false;false;false;false;true;false;PERSON;PERSON
"[(Kuma Power Hour,)-(Utada Hikaru Utada Hikaru)]";false;false;false;false;false;true;false;PERSON;PERSON
"[(Kuma Power Hour,)-(tahun)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Kuma Power Hour,)-(rekaman episode perdana program radionya)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Kuma Power Hour,)-(dia)]";false;false;false;false;true;true;false;PERSON;OTHER
"[(Kuma Power Hour,)-(nama 'Kuma Power)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Kuma Power Hour,)-(Hour')]";false;false;false;false;false;true;false;PERSON;PERSON
"[(Kuma Power Hour,)-(InterFM)]";false;false;false;false;false;true;false;PERSON;LOCATION
"[(Kuma Power Hour,)-(Utada)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Kuma Power Hour,)-(dia)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-('rumah prpduksi' sendiri,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(tayangannya sendiri)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(rumahnya)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(Utada)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Kuma Power Hour,)-(lagu-lagu)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(program khusus)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(radionya itu)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(Pelantun lagu 'First Love')]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Kuma Power Hour,)-(bicaranya sendiri,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(seluruh episode rekamannya)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(Penyanyi Jepang)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Kuma Power Hour,)-(go internasional)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(ia)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(program ini)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(dia)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-('Kuma Power)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Kuma Power Hour,)-(Hour with)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Kuma Power Hour,)-(Utada Hikaru')]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Kuma Power Hour,)-(sebulan)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(penyanti populer,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(penulis lagu,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(produser musik)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(InterFM,)]";false;false;false;false;false;false;false;PERSON;LOCATION
"[(Kuma Power Hour,)-(radio lokal Jepang,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(Selasa pekan ketiga)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(per bulannya)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(16 April kemarin)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(aku)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(program radioku sendiri)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(April ini)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(kalinya)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(aku)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(program regular)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(tahun terakhir,")]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(Utada,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Kuma Power Hour,)-(J-pop Asia,)]";false;false;false;false;false;false;false;PERSON;LOCATION
"[(Kuma Power Hour,)-(Jumat)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(Sebelumnya,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(Utada)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Kuma Power Hour,)-(host)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(program radio 'Utada Hikaru no Tres Bien Bohemian')]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Kuma Power Hour,)-(September 2000)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Program Radio Terbaru)-(Utada Hikaru Utada Hikaru)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Program Radio Terbaru)-(tahun)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Program Radio Terbaru)-(rekaman episode perdana program radionya)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Program Radio Terbaru)-(dia)]";false;true;false;false;true;true;false;PERSON;OTHER
"[(Program Radio Terbaru)-(nama 'Kuma Power)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Program Radio Terbaru)-(Hour')]";false;false;false;false;false;true;false;PERSON;PERSON
"[(Program Radio Terbaru)-(InterFM)]";false;true;false;false;false;true;false;PERSON;LOCATION
"[(Program Radio Terbaru)-(Utada)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Program Radio Terbaru)-(dia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Program Radio Terbaru)-('rumah prpduksi' sendiri,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Program Radio Terbaru)-(tayangannya sendiri)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Program Radio Terbaru)-(rumahnya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Program Radio Terbaru)-(Utada)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Program Radio Terbaru)-(lagu-lagu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Program Radio Terbaru)-(program khusus)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Program Radio Terbaru)-(radionya itu)]";false;true;false;false;false;false;false;PERSON;OTHER
