mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Persipura)-(lawan)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Persipura)-(Gresik)]";false;true;false;false;false;true;false;PERSON;ORGANIZATION
"[(Persipura)-(United 4-1)]";false;true;false;false;false;true;false;PERSON;ORGANIZATION
"[(Persipura)-(Tim Persipura Jayapura)]";false;true;false;false;false;true;true;PERSON;ORGANIZATION
"[(Persipura)-(tamunya Gresik United,)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Persipura)-(lanjutan Liga Super Indonesia)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Persipura)-(LSI)]";false;true;false;false;false;true;false;PERSON;ORGANIZATION
"[(Persipura)-(stadion Mandala,)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Persipura)-(Kota Jayapura)]";false;true;false;false;false;true;false;PERSON;LOCATION
"[(Persipura)-(Papua,)]";false;false;false;false;false;true;false;PERSON;LOCATION
"[(Persipura)-(Minggu)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Persipura)-(Anak asuh Jacksen F. Tiago)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persipura)-(empat gol)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persipura)-(gawang)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persipura)-(Gresik)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Persipura)-(United lewat dua)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Persipura)-(gol kapten tim Boas TE Salossa)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persipura)-(Gerard Pangkali dan pemain pengganti)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persipura)-(Lukas Mandowen)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persipura)-(Pasukan "Mutiara)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Persipura)-(Persipuramania)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Persipura)-(penonton ibu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persipura)-(kota Provinsi Papua itu)]";false;true;false;false;false;false;false;PERSON;LOCATION
