mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Marzuki)-(konvensi capres PD Wakil Ketua Dewan Pembina Partai Demokrat)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Marzuki)-(Marzuki Alie)]";false;true;false;false;false;true;true;PERSON;PERSON
"[(Marzuki)-(dirinya)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Marzuki)-(konvensi Partai Demokrat)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Marzuki)-(calon presiden PD)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Marzuki)-(Agustus 2013)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Marzuki)-("Saya)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Marzuki)-(peserta konvensi,")]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Marzuki)-(Marzuki)]";true;true;false;false;false;false;true;PERSON;PERSON
"[(Marzuki)-(News)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Marzuki)-(Jakarta)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Marzuki)-(Minggu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Marzuki)-(Ia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Marzuki)-(bulan Juni)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Marzuki)-(Partai Demokrat)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Marzuki)-(komite seleksi calon presiden)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Marzuki)-("Nanti)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Marzuki)-(mereka)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Marzuki)-(komite atau badan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Marzuki)-(pre election capres PD,")]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Marzuki)-(Ia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Marzuki)-(Januari 2014)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Marzuki)-(panggung)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Marzuki)-(kandidat)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Marzuki)-(visi dan misi)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Marzuki)-(debat antar kandidat hingga Pemilihan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Marzuki)-(capres PD," demikian)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Marzuki)-(Marzuki)]";true;true;false;false;false;false;true;PERSON;PERSON
"[(konvensi capres PD Wakil Ketua Dewan Pembina Partai Demokrat)-(Marzuki Alie)]";false;true;false;false;false;true;false;OTHER;PERSON
"[(konvensi capres PD Wakil Ketua Dewan Pembina Partai Demokrat)-(dirinya)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(konvensi capres PD Wakil Ketua Dewan Pembina Partai Demokrat)-(konvensi Partai Demokrat)]";false;true;false;false;false;true;false;OTHER;OTHER
