mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Mega:)-(Saya)]";false;false;false;false;true;true;false;PERSON;OTHER
"[(Mega:)-(Ketua Umum)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Mega:)-(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)]";false;false;false;false;false;false;false;PERSON;ORGANIZATION
"[(Mega:)-(dia)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Mega:)-(pemilihan presiden 2014)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(Dia)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Mega:)-(kader dan pengurus)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(partai)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(banteng moncong putih)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(saat ini)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(PDI Perjuangan)]";false;false;false;false;false;false;false;PERSON;ORGANIZATION
"[(Mega:)-(partai)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(rakyat)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-("Hasil survei)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(PDIP)]";false;false;false;false;false;false;false;PERSON;ORGANIZATION
"[(Mega:)-(partai)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(rakyat,")]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(Surakarta)]";false;false;false;false;false;false;false;PERSON;LOCATION
"[(Mega:)-(Ahad,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Mega:)-(14 April 2013,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(saat pidato politik deklarasi)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(pemenangan pasangan Ganjar Pranowo-Heru Sudjatmoko)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(PDI Perjuangan)]";false;false;false;false;false;false;false;PERSON;ORGANIZATION
"[(Mega:)-(pemilihan kepala daerah Jawa Tengah)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(Mei mendatang)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(hasil survei)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(PDIP)]";false;false;false;false;false;false;false;PERSON;ORGANIZATION
"[(Mega:)-(dia)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Mega:)-(kader)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(Sebab survei)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Mega:)-(pegangan)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-("Survei)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(pemilihan presiden 2014?)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(Mega)]";false;false;false;false;true;false;true;PERSON;PERSON
"[(Mega:)-(dia)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Mega:)-(sepuh)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-("Saya)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Mega:)-((Baca:)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(Megawati)]";false;false;false;false;false;false;false;PERSON;LOCATION
"[(Mega:)-(Capres)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Mega:)-(Kalinya)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(dia)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Mega:)-(ia)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Mega:)-(orang-orang muda)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(semangat,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(Dia)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Mega:)-(semangat)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mega:)-(Indonesia)]";false;false;false;false;false;false;false;PERSON;LOCATION
"[(Saya)-(Ketua Umum)]";false;true;false;true;false;false;false;OTHER;PERSON
"[(Saya)-(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)]";false;true;false;true;false;false;false;OTHER;ORGANIZATION
"[(Saya)-(dia)]";false;true;false;true;true;false;false;OTHER;OTHER
"[(Saya)-(pemilihan presiden 2014)]";false;true;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(Dia)]";false;true;false;true;true;false;false;OTHER;OTHER
"[(Saya)-(kader dan pengurus)]";false;true;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(partai)]";false;true;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(banteng moncong putih)]";false;true;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(saat ini)]";false;true;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(PDI Perjuangan)]";false;true;false;true;false;false;false;OTHER;ORGANIZATION
"[(Saya)-(partai)]";false;true;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(rakyat)]";false;true;false;true;false;false;false;OTHER;OTHER
"[(Saya)-("Hasil survei)]";false;false;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(PDIP)]";false;true;false;true;false;false;false;OTHER;ORGANIZATION
"[(Saya)-(partai)]";false;true;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(rakyat,")]";false;false;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(Surakarta)]";false;true;false;true;false;false;false;OTHER;LOCATION
"[(Saya)-(Ahad,)]";false;false;false;true;false;false;false;OTHER;PERSON
"[(Saya)-(14 April 2013,)]";false;false;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(saat pidato politik deklarasi)]";false;true;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(pemenangan pasangan Ganjar Pranowo-Heru Sudjatmoko)]";false;true;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(PDI Perjuangan)]";false;true;false;true;false;false;false;OTHER;ORGANIZATION
"[(Saya)-(pemilihan kepala daerah Jawa Tengah)]";false;true;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(Mei mendatang)]";false;true;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(hasil survei)]";false;true;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(PDIP)]";false;true;false;true;false;false;false;OTHER;ORGANIZATION
"[(Saya)-(dia)]";false;true;false;true;true;false;false;OTHER;OTHER
"[(Saya)-(kader)]";false;true;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(Sebab survei)]";false;true;false;true;false;false;false;OTHER;PERSON
"[(Saya)-(pegangan)]";false;true;false;true;false;false;false;OTHER;OTHER
"[(Saya)-("Survei)]";false;false;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(pemilihan presiden 2014?)]";false;true;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(Mega)]";false;true;false;true;true;false;false;OTHER;PERSON
"[(Saya)-(dia)]";false;true;false;true;true;false;false;OTHER;OTHER
"[(Saya)-(sepuh)]";false;true;false;true;false;false;false;OTHER;OTHER
"[(Saya)-("Saya)]";false;false;false;true;true;false;true;OTHER;OTHER
"[(Saya)-((Baca:)]";false;false;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(Megawati)]";false;true;false;true;false;false;false;OTHER;LOCATION
"[(Saya)-(Capres)]";false;true;false;true;false;false;false;OTHER;PERSON
"[(Saya)-(Kalinya)]";false;true;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(dia)]";false;true;false;true;true;false;false;OTHER;OTHER
"[(Saya)-(ia)]";false;true;false;true;true;false;false;OTHER;OTHER
"[(Saya)-(orang-orang muda)]";false;true;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(semangat,)]";false;false;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(Dia)]";false;true;false;true;true;false;false;OTHER;OTHER
"[(Saya)-(semangat)]";false;true;false;true;false;false;false;OTHER;OTHER
"[(Saya)-(Indonesia)]";false;true;false;true;false;false;false;OTHER;LOCATION
"[(Ketua Umum)-(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)]";false;true;false;false;false;true;false;PERSON;ORGANIZATION
"[(Ketua Umum)-(dia)]";false;true;false;false;true;true;false;PERSON;OTHER
"[(Ketua Umum)-(pemilihan presiden 2014)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Ketua Umum)-(Dia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Ketua Umum)-(kader dan pengurus)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(partai)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(banteng moncong putih)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(saat ini)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(PDI Perjuangan)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Ketua Umum)-(partai)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(rakyat)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-("Hasil survei)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(PDIP)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Ketua Umum)-(partai)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(rakyat,")]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(Surakarta)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Ketua Umum)-(Ahad,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Ketua Umum)-(14 April 2013,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(saat pidato politik deklarasi)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(pemenangan pasangan Ganjar Pranowo-Heru Sudjatmoko)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(PDI Perjuangan)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Ketua Umum)-(pemilihan kepala daerah Jawa Tengah)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(Mei mendatang)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(hasil survei)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(PDIP)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Ketua Umum)-(dia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Ketua Umum)-(kader)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(Sebab survei)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ketua Umum)-(pegangan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-("Survei)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(pemilihan presiden 2014?)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(Mega)]";false;true;false;false;true;false;false;PERSON;PERSON
"[(Ketua Umum)-(dia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Ketua Umum)-(sepuh)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-("Saya)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Ketua Umum)-((Baca:)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(Megawati)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Ketua Umum)-(Capres)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ketua Umum)-(Kalinya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(dia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Ketua Umum)-(ia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Ketua Umum)-(orang-orang muda)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(semangat,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(Dia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Ketua Umum)-(semangat)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ketua Umum)-(Indonesia)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(dia)]";false;true;false;false;true;true;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(pemilihan presiden 2014)]";false;true;false;false;false;true;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(Dia)]";false;true;false;false;true;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(kader dan pengurus)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(partai)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(banteng moncong putih)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(saat ini)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(PDI Perjuangan)]";false;true;false;false;false;false;false;ORGANIZATION;ORGANIZATION
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(partai)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(rakyat)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-("Hasil survei)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(PDIP)]";false;true;false;false;false;false;false;ORGANIZATION;ORGANIZATION
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(partai)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(rakyat,")]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(Surakarta)]";false;true;false;false;false;false;false;ORGANIZATION;LOCATION
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(Ahad,)]";false;false;false;false;false;false;false;ORGANIZATION;PERSON
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(14 April 2013,)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(saat pidato politik deklarasi)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(pemenangan pasangan Ganjar Pranowo-Heru Sudjatmoko)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(PDI Perjuangan)]";false;true;false;false;false;false;false;ORGANIZATION;ORGANIZATION
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(pemilihan kepala daerah Jawa Tengah)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(Mei mendatang)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(hasil survei)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(PDIP)]";false;true;false;false;false;false;false;ORGANIZATION;ORGANIZATION
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(dia)]";false;true;false;false;true;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(kader)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(Sebab survei)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(pegangan)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-("Survei)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(pemilihan presiden 2014?)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(Mega)]";false;true;false;false;true;false;true;ORGANIZATION;PERSON
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(dia)]";false;true;false;false;true;false;false;ORGANIZATION;OTHER
"[(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)-(sepuh)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
