mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Ahok:)-(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)]";false;false;false;false;false;true;false;PERSON;ORGANIZATION
"[(Ahok:)-(Ahok)]";false;false;false;false;false;true;true;PERSON;PERSON
"[(Ahok:)-(Ujian Nasional)]";false;false;false;false;false;true;false;PERSON;PERSON
"[(Ahok:)-((UN)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Ahok:)-(Pasalnya UN)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Ahok:)-(murid stres)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-("Murid)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(sisi disiplinnya,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(nilai UN,")]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(Ahok)]";false;false;false;false;false;false;true;PERSON;PERSON
"[(Ahok:)-(balai kota Jakarta,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(Senin)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(stres)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(Ahok)]";false;false;false;false;false;false;true;PERSON;PERSON
"[(Ahok:)-(murid)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(dukun)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(doa)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(Mantan Bupati Belitung)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Ahok:)-(UN)]";false;false;false;false;false;false;false;PERSON;ORGANIZATION
"[(Ahok:)-(peserta)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(sebuah karakter)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-("Memangnya)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(jaminan)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(nilai UN bagus)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(karakter)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(bagus?)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(kerja?)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(Bisa teguh)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(kesulitan?)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(tegas Ahok)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(Ahok)]";false;false;false;false;false;false;true;PERSON;PERSON
"[(Ahok:)-(kegiatan)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(waktu silam)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(mana guru dan murid)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(interaksi)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-("Murid)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(potensi diri)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(UN tetap)]";false;false;false;false;false;false;false;PERSON;ORGANIZATION
"[(Ahok:)-(sekolahnya)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(Semua murid)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(bimbingan)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok:)-(Ahok)]";false;false;false;false;false;false;true;PERSON;PERSON
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(Ahok)]";false;true;false;false;false;true;false;ORGANIZATION;PERSON
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(Ujian Nasional)]";false;true;false;false;false;true;false;ORGANIZATION;PERSON
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-((UN)]";false;true;false;false;false;true;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(Pasalnya UN)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(murid stres)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-("Murid)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(sisi disiplinnya,)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(nilai UN,")]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(Ahok)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(balai kota Jakarta,)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(Senin)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(stres)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(Ahok)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(murid)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(dukun)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(doa)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(Mantan Bupati Belitung)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(UN)]";false;true;false;false;false;false;true;ORGANIZATION;ORGANIZATION
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(peserta)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(sebuah karakter)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-("Memangnya)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(jaminan)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(nilai UN bagus)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(karakter)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(bagus?)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(kerja?)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(Bisa teguh)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(kesulitan?)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(tegas Ahok)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(Ahok)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(kegiatan)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(waktu silam)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(mana guru dan murid)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(interaksi)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-("Murid)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(potensi diri)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(UN tetap)]";false;true;false;false;false;false;false;ORGANIZATION;ORGANIZATION
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(sekolahnya)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(Semua murid)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(bimbingan)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(UN Sebaiknya Ditiadakan Wakil Gubernur DKI Jakarta Basuki Tjahaja Purnama)-(Ahok)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(Ahok)-(Ujian Nasional)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Ahok)-((UN)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Ahok)-(Pasalnya UN)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ahok)-(murid stres)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ahok)-("Murid)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok)-(sisi disiplinnya,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok)-(nilai UN,")]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok)-(Ahok)]";true;true;false;false;false;false;true;PERSON;PERSON
"[(Ahok)-(balai kota Jakarta,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Ahok)-(Senin)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ahok)-(stres)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ahok)-(Ahok)]";true;true;false;false;false;false;true;PERSON;PERSON
"[(Ahok)-(murid)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ahok)-(dukun)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ahok)-(doa)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ahok)-(Mantan Bupati Belitung)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Ahok)-(UN)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Ahok)-(peserta)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Ahok)-(sebuah karakter)]";false;true;false;false;false;false;false;PERSON;OTHER
