mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(JK: Banyak)-(Kesamaan)]";false;false;false;false;false;true;false;ORGANIZATION;PERSON
"[(JK: Banyak)-(PMI dan Kopassus Ketua)]";false;false;false;false;false;true;false;ORGANIZATION;PERSON
"[(JK: Banyak)-(Palang Merah Indonesia Jusuf Kalla)]";false;false;false;false;false;true;false;ORGANIZATION;PERSON
"[(JK: Banyak)-(JK)]";false;false;false;false;false;true;true;ORGANIZATION;ORGANIZATION
"[(JK: Banyak)-(PMI dan Komando Pasukan)]";false;false;false;false;false;true;false;ORGANIZATION;PERSON
"[(JK: Banyak)-((Kopassus)]";false;false;false;false;false;true;false;ORGANIZATION;OTHER
"[(JK: Banyak)-(persamaannya)]";false;false;false;false;false;true;false;ORGANIZATION;OTHER
"[(JK: Banyak)-(persamaan)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK: Banyak)-(PMI dan Kopassus,")]";false;false;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK: Banyak)-(Jusuf Kalla)]";false;false;false;false;false;false;false;ORGANIZATION;LOCATION
"[(JK: Banyak)-(acara donor darah)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK: Banyak)-("1.000 Kantong Darah)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK: Banyak)-(Kemanusiaan)]";false;false;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK: Banyak)-(Kopassus")]";false;false;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK: Banyak)-(Markas Grup 2)]";false;false;false;false;false;false;false;ORGANIZATION;LOCATION
"[(JK: Banyak)-(Kopassus Kandang Menjangan Kartasura)]";false;false;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK: Banyak)-(Sukoharjo)]";false;false;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK: Banyak)-(Jateng,)]";false;false;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK: Banyak)-(Sabtu)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK: Banyak)-(Acara donor darah)]";false;false;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK: Banyak)-(1.000 kantong darah)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK: Banyak)-(kemanusiaan tersebut)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK: Banyak)-(rangka)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK: Banyak)-(Hari Ulang Tahun)]";false;false;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK: Banyak)-(Ke-61 Kopassus)]";false;false;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK: Banyak)-(JK)]";false;false;false;false;false;false;true;ORGANIZATION;ORGANIZATION
"[(JK: Banyak)-(Wakil Danjen Kopassus Brigjen TNI Jaswadi)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK: Banyak)-(dan Komandan Grup)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK: Banyak)-(Kopassus Letkol Maruli,)]";false;false;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK: Banyak)-(kesamaan PMI dan Kopassus)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK: Banyak)-(merah,)]";false;false;false;false;true;false;false;ORGANIZATION;OTHER
"[(JK: Banyak)-(baret dan logo PMI)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK: Banyak)-(Selain itu,)]";false;false;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK: Banyak)-(Jusuf Kalla,)]";false;false;false;false;false;false;false;ORGANIZATION;LOCATION
