mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Persiba Balikpapan)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(kandang)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(laga lanjutan Liga Super Indonesia)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Bertanding)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Stadion Persiba)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Persija sukses)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Persiba)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(1-0 lewat gol Rudi Setiawan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Berstatus tim tamu)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Persija)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(tim Macan Kemayoran)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(unggul cepat)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(lewat gol cantik)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Rudi)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Pertandingan)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(menit)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(pemain gempal)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Persija ini)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(bola hasil umpan jauh)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Ngurah Nanak)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(area pertahanan Persiba)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Rudi)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(bola)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(gawang Persiba)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Persija sementara)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(unggul 1-0)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Usaha Persiba)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Maulana putra)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(wasit)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(menit 68)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Pertengkaran)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Pedro Xavier)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(wasit)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(kartu kuning kedua)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(pemain)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Skor 1-0)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(keunggulan Persija)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(pertandingan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Kemenangan ini)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Persija)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(dasar klasemen)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(pertandingan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(lainnya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Persidafon Dafonsoro)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Sriwijaya FC 3-1)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Persija dan Persidafon)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(12 poin)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(pertandingan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(namun persija unggul)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(selisih gol)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Persiba)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(kekalahan ini)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(mereka)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(peringkat 10)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(klasemen sementara)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(ISL)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(Tim)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-('Beruang Madu' itu)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(total)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(20 poin)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persija Bungkam Tuan Rumah Persiba Persija Jakarta)-(17 pertandingan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(kandang)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Persiba Balikpapan)-(laga lanjutan Liga Super Indonesia)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Persiba Balikpapan)-(Bertanding)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(Stadion Persiba)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Persiba Balikpapan)-(Persija sukses)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(Persiba)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Persiba Balikpapan)-(1-0 lewat gol Rudi Setiawan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(Berstatus tim tamu)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(Persija)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(tim Macan Kemayoran)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(unggul cepat)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(lewat gol cantik)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(Rudi)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(Pertandingan)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(menit)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(pemain gempal)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(Persija ini)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(bola hasil umpan jauh)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(Ngurah Nanak)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(area pertahanan Persiba)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(Rudi)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(bola)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(gawang Persiba)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(Persija sementara)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(unggul 1-0)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(Usaha Persiba)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(Maulana putra)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(wasit)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(menit 68)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(Pertengkaran)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(Pedro Xavier)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(wasit)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(kartu kuning kedua)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(pemain)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(Skor 1-0)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(keunggulan Persija)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(pertandingan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(Kemenangan ini)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(Persija)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(dasar klasemen)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(pertandingan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(lainnya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(Persidafon Dafonsoro)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(Sriwijaya FC 3-1)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(Persija dan Persidafon)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(12 poin)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(pertandingan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(namun persija unggul)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(selisih gol)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(Persiba)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Persiba Balikpapan)-(kekalahan ini)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(mereka)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(peringkat 10)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(klasemen sementara)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(ISL)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Persiba Balikpapan)-(Tim)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-('Beruang Madu' itu)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Persiba Balikpapan)-(total)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(20 poin)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persiba Balikpapan)-(17 pertandingan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(kandang)-(laga lanjutan Liga Super Indonesia)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(kandang)-(Bertanding)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(kandang)-(Stadion Persiba)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(kandang)-(Persija sukses)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(kandang)-(Persiba)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(kandang)-(1-0 lewat gol Rudi Setiawan)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(kandang)-(Berstatus tim tamu)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(kandang)-(Persija)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(kandang)-(tim Macan Kemayoran)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(kandang)-(unggul cepat)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(kandang)-(lewat gol cantik)]";false;true;false;false;false;false;false;OTHER;OTHER
