mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Anang Caleg PAN)-(Daerah Pemilihan Jember-Lumajang Anang Hermansyah)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Anang Caleg PAN)-(calon legislator)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Anang Caleg PAN)-(DPR RI)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Anang Caleg PAN)-(Partai Amanat Nasional)]";false;true;false;false;false;true;false;PERSON;LOCATION
"[(Anang Caleg PAN)-((PAN)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Anang Caleg PAN)-(daerah pemilihan Jawa Timur IV,)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Anang Caleg PAN)-(Kabupaten Jember)]";false;true;false;false;false;true;false;PERSON;LOCATION
"[(Anang Caleg PAN)-(Lumajang)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Anang Caleg PAN)-(Sekretaris Dewan Pimpinan Daerah PAN Jember Edi Wicaksono,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Anang Caleg PAN)-(Rabu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Anang Caleg PAN)-(pencalonan artis ibu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Anang Caleg PAN)-(kota)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Anang Caleg PAN)-(daun)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Anang Caleg PAN)-(Kabupaten Jember itu)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Anang Caleg PAN)-(pesohor dan musisi andal)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Anang Caleg PAN)-(Anang)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Anang Caleg PAN)-(perolehan suara partai," tuturnya)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Anang Caleg PAN)-(Pemilihan Umum)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Anang Caleg PAN)-(Legislatif 2009)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Anang Caleg PAN)-(dia,)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Anang Caleg PAN)-(PAN)]";false;true;false;false;false;false;true;PERSON;ORGANIZATION
"[(Anang Caleg PAN)-(legislator DPR RI)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Anang Caleg PAN)-(wilayah Jember dan Lumajang)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Anang Caleg PAN)-("Anang Arek Jember,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Anang Caleg PAN)-(Ibu)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Anang Caleg PAN)-(Kota Jakarta)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Anang Caleg PAN)-(Elektabilitas)]";false;true;false;false;false;false;false;PERSON;PERSON
