mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(JK Tertawa Disandingkan)-(Megawati)]";false;true;false;false;false;true;false;ORGANIZATION;PERSON
"[(JK Tertawa Disandingkan)-(Mantan Wakil Presiden Indonesia,)]";false;false;false;false;false;true;false;ORGANIZATION;PERSON
"[(JK Tertawa Disandingkan)-(Jusuf Kalla)]";false;true;false;false;false;true;false;ORGANIZATION;PERSON
"[(JK Tertawa Disandingkan)-(berbagai kesempatan)]";false;true;false;false;false;true;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(Ketua Umum)]";false;true;false;false;false;true;false;ORGANIZATION;PERSON
"[(JK Tertawa Disandingkan)-(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)]";false;true;false;false;false;true;false;ORGANIZATION;ORGANIZATION
"[(JK Tertawa Disandingkan)-(pria)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(JK itu)]";false;true;false;false;false;false;false;ORGANIZATION;ORGANIZATION
"[(JK Tertawa Disandingkan)-(belakangan)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(kedekatan emosional)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(kader partai tersebut)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(Diantaranya)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(Gubernur DKI Jakarta Joko Widodo)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(Jokowi)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK Tertawa Disandingkan)-(satu tokoh)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(dukungan)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(Jokowi)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK Tertawa Disandingkan)-(Ketua Umum)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK Tertawa Disandingkan)-(Palang Merah Indonesia)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK Tertawa Disandingkan)-(PMI)]";false;true;false;false;false;false;false;ORGANIZATION;ORGANIZATION
"[(JK Tertawa Disandingkan)-(organisasi sayap PDI Perjuangan)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(Taruna Merah)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK Tertawa Disandingkan)-(pihak)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(hubungan)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(JK)]";false;true;false;false;false;false;true;ORGANIZATION;ORGANIZATION
"[(JK Tertawa Disandingkan)-(PDI Perjuangan)]";false;true;false;false;false;false;false;ORGANIZATION;ORGANIZATION
"[(JK Tertawa Disandingkan)-(Pemilihan Presiden)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK Tertawa Disandingkan)-(Pilpres)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK Tertawa Disandingkan)-(mendatang)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(saat ini)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(PDI Perjuangan)]";false;true;false;false;false;false;false;ORGANIZATION;ORGANIZATION
"[(JK Tertawa Disandingkan)-(capres)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(dan partai)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(JK)]";false;true;false;false;false;false;true;ORGANIZATION;ORGANIZATION
"[(JK Tertawa Disandingkan)-(Partai Golkar)]";false;true;false;false;false;false;false;ORGANIZATION;ORGANIZATION
"[(JK Tertawa Disandingkan)-(Aburizal Bakrie)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK Tertawa Disandingkan)-(Ical)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK Tertawa Disandingkan)-(Lantas,)]";false;false;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK Tertawa Disandingkan)-(siapkah mantan Ketua Umum)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(Partai Golkar)]";false;true;false;false;false;false;false;ORGANIZATION;ORGANIZATION
"[(JK Tertawa Disandingkan)-(Megawati)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK Tertawa Disandingkan)-(Pilpres mendatang?)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK Tertawa Disandingkan)-(JK)]";false;true;false;false;false;false;true;ORGANIZATION;ORGANIZATION
"[(JK Tertawa Disandingkan)-(senyuman)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(usulan atau prediksi)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(hari nanti)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-("Hahaha,)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(kita)]";false;true;false;false;true;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(bicarakan,")]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(JK Tertawa Disandingkan)-(JK)]";false;true;false;false;false;false;true;ORGANIZATION;ORGANIZATION
"[(JK Tertawa Disandingkan)-(Jakarta Golf Club)]";false;true;false;false;false;false;false;ORGANIZATION;LOCATION
"[(JK Tertawa Disandingkan)-(Rawamangun)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(JK Tertawa Disandingkan)-(Jakarta Timur)]";false;true;false;false;false;false;false;ORGANIZATION;LOCATION
"[(JK Tertawa Disandingkan)-(Minggu)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(Megawati)-(Mantan Wakil Presiden Indonesia,)]";false;false;false;false;false;true;false;PERSON;PERSON
"[(Megawati)-(Jusuf Kalla)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Megawati)-(berbagai kesempatan)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Megawati)-(Ketua Umum)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Megawati)-(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)]";false;true;false;false;false;true;true;PERSON;ORGANIZATION
"[(Megawati)-(pria)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-(JK itu)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Megawati)-(belakangan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-(kedekatan emosional)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-(kader partai tersebut)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-(Diantaranya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-(Gubernur DKI Jakarta Joko Widodo)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-(Jokowi)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Megawati)-(satu tokoh)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-(dukungan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-(Jokowi)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Megawati)-(Ketua Umum)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Megawati)-(Palang Merah Indonesia)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Megawati)-(PMI)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Megawati)-(organisasi sayap PDI Perjuangan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-(Taruna Merah)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Megawati)-(pihak)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-(hubungan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-(JK)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Megawati)-(PDI Perjuangan)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Megawati)-(Pemilihan Presiden)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Megawati)-(Pilpres)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Megawati)-(mendatang)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-(saat ini)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-(PDI Perjuangan)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Megawati)-(capres)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-(dan partai)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-(JK)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Megawati)-(Partai Golkar)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Megawati)-(Aburizal Bakrie)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Megawati)-(Ical)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Megawati)-(Lantas,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Megawati)-(siapkah mantan Ketua Umum)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-(Partai Golkar)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Megawati)-(Megawati)]";true;true;false;false;false;false;true;PERSON;PERSON
"[(Megawati)-(Pilpres mendatang?)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Megawati)-(JK)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Megawati)-(senyuman)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-(usulan atau prediksi)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-(hari nanti)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-("Hahaha,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-(kita)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Megawati)-(bicarakan,")]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Megawati)-(JK)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Megawati)-(Jakarta Golf Club)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Megawati)-(Rawamangun)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Megawati)-(Jakarta Timur)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Megawati)-(Minggu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Mantan Wakil Presiden Indonesia,)-(Jusuf Kalla)]";false;false;false;false;false;true;false;PERSON;PERSON
"[(Mantan Wakil Presiden Indonesia,)-(berbagai kesempatan)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Mantan Wakil Presiden Indonesia,)-(Ketua Umum)]";false;false;false;false;false;true;false;PERSON;PERSON
"[(Mantan Wakil Presiden Indonesia,)-(Partai Demokrasi Indonesia Perjuangan Megawati Soekarnoputri)]";false;false;false;false;false;true;false;PERSON;ORGANIZATION
"[(Mantan Wakil Presiden Indonesia,)-(pria)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mantan Wakil Presiden Indonesia,)-(JK itu)]";false;false;false;false;false;false;false;PERSON;ORGANIZATION
"[(Mantan Wakil Presiden Indonesia,)-(belakangan)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mantan Wakil Presiden Indonesia,)-(kedekatan emosional)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mantan Wakil Presiden Indonesia,)-(kader partai tersebut)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mantan Wakil Presiden Indonesia,)-(Diantaranya)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mantan Wakil Presiden Indonesia,)-(Gubernur DKI Jakarta Joko Widodo)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mantan Wakil Presiden Indonesia,)-(Jokowi)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Mantan Wakil Presiden Indonesia,)-(satu tokoh)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mantan Wakil Presiden Indonesia,)-(dukungan)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mantan Wakil Presiden Indonesia,)-(Jokowi)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Mantan Wakil Presiden Indonesia,)-(Ketua Umum)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Mantan Wakil Presiden Indonesia,)-(Palang Merah Indonesia)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Mantan Wakil Presiden Indonesia,)-(PMI)]";false;false;false;false;false;false;false;PERSON;ORGANIZATION
"[(Mantan Wakil Presiden Indonesia,)-(organisasi sayap PDI Perjuangan)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mantan Wakil Presiden Indonesia,)-(Taruna Merah)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Mantan Wakil Presiden Indonesia,)-(pihak)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mantan Wakil Presiden Indonesia,)-(hubungan)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Mantan Wakil Presiden Indonesia,)-(JK)]";false;false;false;false;false;false;false;PERSON;ORGANIZATION
