mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Senin)-(Jateng Gelar Ujian Nasional)]";false;true;false;false;false;true;false;OTHER;PERSON
"[(Senin)-(SMP)]";false;true;false;false;false;true;false;OTHER;ORGANIZATION
"[(Senin)-(Sedikitnya)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(Senin)-(494.558 siswa)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(Senin)-(20.911 peserta program Paket)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(Senin)-(Jawa Tengah,)]";false;false;false;false;false;true;false;OTHER;LOCATION
"[(Senin)-(ujian nasional)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(Senin)-((UN)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(Senin)-(Senin)]";true;true;false;false;false;true;true;OTHER;OTHER
"[(Senin)-(pagi)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(Senin)-(halnya)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(UN jenjang)]";false;true;false;false;false;false;false;OTHER;ORGANIZATION
"[(Senin)-(Program Paket C,)]";false;false;false;false;false;false;false;OTHER;PERSON
"[(Senin)-(soal UN jenjang SMP kali ini)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(20 paket soal)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(ruangan para)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(peserta)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(soal)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(Kepala Dinas Pendidikan Provinsi Jawa Tengah)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(Drs Nur Hadi Amiyanto MEd)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(Senin)-(UN jenjang SMP ini)]";false;true;false;false;false;false;false;OTHER;ORGANIZATION
"[(Senin)-(20 paket)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(ia)]";false;true;false;false;true;false;false;OTHER;OTHER
"[(Senin)-(pelaksanaan UN jenjang SMA)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(paket soal)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(tapi jenjang SMP)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(penjurusan)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(serumit soal-soal UN jenjang SMA,")]";false;false;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(Republika,)]";false;false;false;false;false;false;false;OTHER;PERSON
"[(Senin)-(pekan kemarin)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(UN jenjang)]";false;true;false;false;false;false;false;OTHER;ORGANIZATION
"[(Senin)-(Kejar Paket)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(Senin)-(Senin)]";true;true;false;false;false;false;true;OTHER;OTHER
"[(Senin)-(Jawa Tengah UN ini)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(Senin)-(sedikitnya)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(516.469 peserta)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(494.558 siswa)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(20.911 peserta program Paket)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(pengalaman pelaksanaan UN jenjang SMA)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(Jawa Tengah)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(Senin)-(aman)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(kami)]";false;true;false;false;true;false;false;OTHER;OTHER
"[(Senin)-(UN jenjang SMP)]";false;true;false;false;false;false;false;OTHER;ORGANIZATION
"[(Senin)-(dalam pelaksanaan," tegas Nur Hadi)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(persiapan pelaksanaan UN)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(Kota Semarang)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(Senin)-(Sabtu)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(soal-soal UN)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(jenjang)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(soal UN program paket)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(Dinas Pendidikan Kota Semarang)]";false;true;false;false;false;false;false;OTHER;ORGANIZATION
"[(Senin)-(pekan kemarin)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(boks naskah soal UN ini)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(subrayon)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(Ahad ini)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(Senin)-(SMPN)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(Senin)-(1)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(SMPN 2,)]";false;false;false;false;false;false;false;OTHER;LOCATION
"[(Senin)-(SMPN)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(Senin)-(3)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(SMPN 6,)]";false;false;false;false;false;false;false;OTHER;LOCATION
"[(Senin)-(SMPN)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(Senin)-(7)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Senin)-(SMPN 9,)]";false;false;false;false;false;false;false;OTHER;LOCATION
