mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Maha Dwija Praja)-(Utama)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Maha Dwija Praja)-(Presiden Yudhoyono)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Maha Dwija Praja)-(Presiden Susilo Bambang Yudhoyono)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Maha Dwija Praja)-(penghargaan Maha Dwija Praja)]";false;true;false;false;false;true;true;PERSON;OTHER
"[(Maha Dwija Praja)-(Utama)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Maha Dwija Praja)-(Persatuan Guru Republik Indonesia)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Maha Dwija Praja)-(PGRI)]";false;true;false;false;false;true;false;PERSON;ORGANIZATION
"[(Maha Dwija Praja)-(tokoh)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Maha Dwija Praja)-(perhatian)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Maha Dwija Praja)-(guru)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Maha Dwija Praja)-(kualitas,)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Maha Dwija Praja)-(kesejahteraan)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Maha Dwija Praja)-(martabat)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Maha Dwija Praja)-(Penghargaan tersebut)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Maha Dwija Praja)-(Ketua Umum)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Maha Dwija Praja)-(PB PGRI Sulistiyo)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Maha Dwija Praja)-(Presiden Susilo Bambang Yudhoyono)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Maha Dwija Praja)-(pembukaan Kongres XXI PGRI dan Kongres Guru Indonesia)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(Istora)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Maha Dwija Praja)-(Senayan)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Maha Dwija Praja)-(Jakarta,)]";false;false;false;false;false;false;false;PERSON;LOCATION
"[(Maha Dwija Praja)-(Rabu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(penghargaan tertinggi)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(PGRI)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Maha Dwija Praja)-(tokoh)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(guru)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(penghargaan ini)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(kekuatan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(persoalan guru serta implementasinya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(Sulistiyo)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Maha Dwija Praja)-(kesempatan tersebut,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(Presiden Susilo Bambang Yudhoyono)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Maha Dwija Praja)-(dirinya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(penghargaan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-("Saya)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(tahun depan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(saya,)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(nasib para)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(guru)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(saya)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(kasih)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(penghargaan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(saya)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(tadi,")]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(peserta kongres)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(Senayan Jakarta)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Maha Dwija Praja)-(pembukaan Kongres PGRI XXI dan Kongres Guru Indonesia)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(Sejumlah menteri)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(kesempatan itu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(Selain Menteri Pendidikan dan Kebudayaan M Nuh)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Maha Dwija Praja)-(Menteri Agama Suryadharma Ali,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Maha Dwija Praja)-(Menteri)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Maha Dwija Praja)-(Negeri Gamawan Fauzi)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Maha Dwija Praja)-(Menteri Sekretaris Negara Sudi Silalahi)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Maha Dwija Praja)-(serta Gubernur DKI Jakarta Joko Widodo)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(Kongres)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Maha Dwija Praja)-(Presiden Yudhoyono)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Maha Dwija Praja)-(bunyi lonceng sekolah)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(acara tersebut)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(tari tradisional)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Maha Dwija Praja)-(paduan suara)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Utama)-(Presiden Yudhoyono)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Utama)-(Presiden Susilo Bambang Yudhoyono)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Utama)-(penghargaan Maha Dwija Praja)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Utama)-(Utama)]";true;true;false;false;false;true;true;PERSON;PERSON
"[(Utama)-(Persatuan Guru Republik Indonesia)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Utama)-(PGRI)]";false;true;false;false;false;true;false;PERSON;ORGANIZATION
"[(Utama)-(tokoh)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Utama)-(perhatian)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Utama)-(guru)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Utama)-(kualitas,)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Utama)-(kesejahteraan)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Utama)-(martabat)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Utama)-(Penghargaan tersebut)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Utama)-(Ketua Umum)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Utama)-(PB PGRI Sulistiyo)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Utama)-(Presiden Susilo Bambang Yudhoyono)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Utama)-(pembukaan Kongres XXI PGRI dan Kongres Guru Indonesia)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Utama)-(Istora)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Utama)-(Senayan)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Utama)-(Jakarta,)]";false;false;false;false;false;false;false;PERSON;LOCATION
