mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Pengawas UN SD kena tegur)-(ponsel Wakil Bupati)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(Gresik)]";false;true;false;false;false;true;false;PERSON;ORGANIZATION
"[(Pengawas UN SD kena tegur)-(Jawa Timur)]";false;true;false;false;false;true;false;PERSON;LOCATION
"[(Pengawas UN SD kena tegur)-(Muhammad Qosim)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Pengawas UN SD kena tegur)-(pengawas Ujian Nasional)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-((UN)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(tingkat SD)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(tugasnya)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(telepon selular)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-("Tugas anda fokus)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(peserta,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(SMS)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Pengawas UN SD kena tegur)-(koran," tegur Qosim)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(seorang pengawas UN)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(inspeksi)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(SD Negeri Sukomulyo)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Pengawas UN SD kena tegur)-(Manyar,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Pengawas UN SD kena tegur)-(Gresik,)]";false;false;false;false;false;false;false;PERSON;ORGANIZATION
"[(Pengawas UN SD kena tegur)-(Senin)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(Qosim)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Pengawas UN SD kena tegur)-(pengawas)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(lainnya,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(telepon genggam)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(koran)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(tugas pengawasan UN)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(pemantauan pelaksanaan UN hari pertama)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(wilayah)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(Gresik,)]";false;false;false;false;false;false;false;PERSON;ORGANIZATION
"[(Pengawas UN SD kena tegur)-(Qosim)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Pengawas UN SD kena tegur)-(laporan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(adanya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(kendala pelaksanaan UN SD)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(inspeksi mendadak)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(kami)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(sejumlah sekolah,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(prosedur)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(baik)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(distribusi soal serta silang pengawas)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(aturan,")]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(Kepala Dinas Pendidikan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(Gresik,)]";false;false;false;false;false;false;false;PERSON;ORGANIZATION
"[(Pengawas UN SD kena tegur)-(M Nadlif)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Pengawas UN SD kena tegur)-(inspeksi mendadak)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(jumlah peserta UN SD tahun ini)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(20.938 siswa)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(800 lembaga)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(Siswa itu,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Pengawas UN SD kena tegur)-(12.516 siswa)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(SD,)]";false;false;false;false;false;false;false;PERSON;ORGANIZATION
"[(Pengawas UN SD kena tegur)-(8.317 siswa)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(Madarasah Ibtidaiyah)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Pengawas UN SD kena tegur)-(MI)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Pengawas UN SD kena tegur)-(9 siswa)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pengawas UN SD kena tegur)-(SD Luar)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Pengawas UN SD kena tegur)-(96 peserta paket A.)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(ponsel Wakil Bupati)-(Gresik)]";false;true;false;false;false;true;false;OTHER;ORGANIZATION
"[(ponsel Wakil Bupati)-(Jawa Timur)]";false;true;false;false;false;true;false;OTHER;LOCATION
"[(ponsel Wakil Bupati)-(Muhammad Qosim)]";false;true;false;false;false;true;false;OTHER;PERSON
"[(ponsel Wakil Bupati)-(pengawas Ujian Nasional)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-((UN)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(tingkat SD)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(tugasnya)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(telepon selular)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-("Tugas anda fokus)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(peserta,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(SMS)]";false;true;false;false;false;false;false;OTHER;ORGANIZATION
"[(ponsel Wakil Bupati)-(koran," tegur Qosim)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(seorang pengawas UN)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(inspeksi)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(SD Negeri Sukomulyo)]";false;true;false;false;false;false;false;OTHER;ORGANIZATION
"[(ponsel Wakil Bupati)-(Manyar,)]";false;false;false;false;false;false;false;OTHER;PERSON
"[(ponsel Wakil Bupati)-(Gresik,)]";false;false;false;false;false;false;false;OTHER;ORGANIZATION
"[(ponsel Wakil Bupati)-(Senin)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(Qosim)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(ponsel Wakil Bupati)-(pengawas)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(lainnya,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(telepon genggam)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(koran)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(tugas pengawasan UN)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(pemantauan pelaksanaan UN hari pertama)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(wilayah)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(Gresik,)]";false;false;false;false;false;false;false;OTHER;ORGANIZATION
"[(ponsel Wakil Bupati)-(Qosim)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(ponsel Wakil Bupati)-(laporan)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(adanya)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(kendala pelaksanaan UN SD)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(inspeksi mendadak)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(kami)]";false;true;false;false;true;false;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(sejumlah sekolah,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(prosedur)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(ponsel Wakil Bupati)-(baik)]";false;true;false;false;false;false;false;OTHER;OTHER
