mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Persib fokus kejar tiga)-(Tim "Maung Bandung" Persib fokus)]";false;false;false;false;false;true;false;PERSON;PERSON
"[(Persib fokus kejar tiga)-(klasemen sementara)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(Liga Super Indonesia)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Persib fokus kejar tiga)-(putaran pertama)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-("Trend permainan cukup)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(bagus)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(partai kandang)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(Bandung,)]";false;false;false;false;false;false;false;PERSON;LOCATION
"[(Persib fokus kejar tiga)-(hal itu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(kami)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(Kami)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(fokus)]";false;true;false;false;false;false;true;PERSON;OTHER
"[(Persib fokus kejar tiga)-(Pelatih Persib Bandung)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persib fokus kejar tiga)-(Djajang Nurjaman,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Persib fokus kejar tiga)-(Bandung)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Persib fokus kejar tiga)-(Minggu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(Mantan penyerang Persib tahun 1980-an)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persib fokus kejar tiga)-(target,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(pemain saat ini)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(semangat penuh)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(penghujung putaran pertama)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(Persib Bandung)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persib fokus kejar tiga)-(empat pertandingan sisa)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(kandang)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(Persita dan Arema Indonesia,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Persib fokus kejar tiga)-(dua laga tandang)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(Persela dan Persepam Pamekasan)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Persib fokus kejar tiga)-("Target terdekat)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(pertandingan esok)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(Persita,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Persib fokus kejar tiga)-(tuan rumah)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(tiga poin)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(Pertandingan besok)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persib fokus kejar tiga)-(peluang)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(Tim Maung Bandung)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Persib fokus kejar tiga)-(saat ini)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(peringkat kelima)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(nilai 24)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(13 kali)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(tujuh kali)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(tiga seri,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Persib fokus kejar tiga)-(tiga kalah)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(klasemen sementara)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(Liga Super Indonesia)]";false;false;false;false;false;true;false;PERSON;PERSON
"[(Tim "Maung Bandung" Persib fokus)-(putaran pertama)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-("Trend permainan cukup)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(bagus)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(partai kandang)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(Bandung,)]";false;false;false;false;false;false;false;PERSON;LOCATION
"[(Tim "Maung Bandung" Persib fokus)-(hal itu)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(kami)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(Kami)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(fokus)]";false;false;false;false;false;false;true;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(Pelatih Persib Bandung)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Tim "Maung Bandung" Persib fokus)-(Djajang Nurjaman,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Tim "Maung Bandung" Persib fokus)-(Bandung)]";false;false;false;false;false;false;true;PERSON;LOCATION
"[(Tim "Maung Bandung" Persib fokus)-(Minggu)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(Mantan penyerang Persib tahun 1980-an)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Tim "Maung Bandung" Persib fokus)-(target,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(pemain saat ini)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(semangat penuh)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(penghujung putaran pertama)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(Persib Bandung)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Tim "Maung Bandung" Persib fokus)-(empat pertandingan sisa)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(kandang)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(Persita dan Arema Indonesia,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Tim "Maung Bandung" Persib fokus)-(dua laga tandang)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(Persela dan Persepam Pamekasan)]";false;false;false;false;false;false;false;PERSON;LOCATION
"[(Tim "Maung Bandung" Persib fokus)-("Target terdekat)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(pertandingan esok)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(Persita,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Tim "Maung Bandung" Persib fokus)-(tuan rumah)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(tiga poin)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(Pertandingan besok)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Tim "Maung Bandung" Persib fokus)-(peluang)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(Tim Maung Bandung)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Tim "Maung Bandung" Persib fokus)-(saat ini)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(peringkat kelima)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(nilai 24)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(13 kali)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(tujuh kali)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(tiga seri,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Tim "Maung Bandung" Persib fokus)-(tiga kalah)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(klasemen sementara)-(Liga Super Indonesia)]";false;true;false;false;false;true;false;OTHER;PERSON
