mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Pihak)-(Hatta Kecipratan Elektabilitas Jokowi Dukungan duet Gubernur DKI Jakarta)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Pihak)-(Joko Widodo)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Pihak)-(Jokowi)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Pihak)-(pemilihan presiden 2014,)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Pihak)-(bentuk spanduk)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Pihak)-(Solo)]";false;true;false;false;false;true;false;PERSON;LOCATION
"[(Pihak)-(Jawa tengah)]";false;true;false;false;false;true;false;PERSON;LOCATION
"[(Pihak)-(Pengamat Politik Hanggoro Doso Pamungkas)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Pihak)-(pihak-pihak)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pihak)-(elektabilitas Jokowi)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pihak)-(saat ini)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pihak)-(Hatta Rajasa)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Pihak)-("Saya)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Pihak)-(Solo)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Pihak)-(Hatta)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Pihak)-(elektabilitas jokowi,")]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Pihak)-(Hanggoro,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Pihak)-(Okezone)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Pihak)-(Jumat)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pihak)-(dia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Pihak)-(hal ini)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pihak)-(bukanlah gerakan politik)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pihak)-(sekedar letupan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pihak)-(Jokowi)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Pihak)-(gejala positif)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pihak)-(orang itu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pihak)-(calon presiden)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Pihak)-(Jokowi)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Pihak)-(Jokowi,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Pihak)-(Hanggoro,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Pihak)-(popularitasnya)]";false;true;false;false;false;false;false;PERSON;OTHER
