mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(PDIP)-(keistimewaan)]";false;true;false;false;false;true;false;ORGANIZATION;OTHER
"[(PDIP)-(Guruh Partai Demokrasi Indonesia Perjuangan)]";false;true;false;false;false;true;false;ORGANIZATION;PERSON
"[(PDIP)-((PDI Perjuangan)]";false;true;false;false;false;true;false;ORGANIZATION;OTHER
"[(PDIP)-(keistimewaan)]";false;true;false;false;false;true;false;ORGANIZATION;OTHER
"[(PDIP)-(trah Bung Karno)]";false;true;false;false;false;true;false;ORGANIZATION;OTHER
"[(PDIP)-(pencalegan DPR RI)]";false;true;false;false;false;true;false;ORGANIZATION;OTHER
"[(PDIP)-(Hal itu)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(PDIP)-(Ketua DPP PDI Perjuangan)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(PDIP)-(Bambang Wuriyanto)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(PDIP)-(Gedung)]";false;true;false;false;false;false;false;ORGANIZATION;LOCATION
"[(PDIP)-(RI)]";false;true;false;false;false;false;false;ORGANIZATION;ORGANIZATION
"[(PDIP)-(Jakarta)]";false;true;false;false;false;false;false;ORGANIZATION;LOCATION
"[(PDIP)-(Rabu)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(masuknya nama Guruh Soekarnoputra)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(caleg)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(daerah pemilihan Jawa Timur I)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(nomor)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(PDI Perjuangan)]";false;true;false;false;false;false;false;ORGANIZATION;ORGANIZATION
"[(PDIP)-(republik khusus,)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(masa loyalis)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(massa loyalis Bung Karno)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(DPP PDI Perjuangan)]";false;true;false;false;false;false;false;ORGANIZATION;ORGANIZATION
"[(PDIP)-(penghormatan khusus)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(Bung Karno dan keluarganya)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(PDIP)-(hak-hak khusus,)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(trah Sukarno,)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(keistimewaan,")]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(Bambang)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(PDIP)-(Ia)]";false;true;false;false;true;false;false;ORGANIZATION;OTHER
"[(PDIP)-(adanya)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(penilaian)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(Guruh)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(PDIP)-(jarang)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(DPR RI)]";false;true;false;false;false;false;false;ORGANIZATION;ORGANIZATION
"[(PDIP)-(Bambang)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(PDIP)-(semua orang silahkan)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(Guruh)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(PDIP)-(masyarakat umum)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(silahkan)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(Guruh)]";false;true;false;false;false;false;false;ORGANIZATION;PERSON
"[(PDIP)-(PDI Perjuangan dan pertanggungjawabannya)]";false;true;false;false;false;false;false;ORGANIZATION;ORGANIZATION
"[(PDIP)-(massa PDIP)]";false;true;false;false;false;false;true;ORGANIZATION;OTHER
"[(PDIP)-(Guruh,)]";false;false;false;false;false;false;false;ORGANIZATION;PERSON
"[(PDIP)-(partai lain,")]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(tegas Bambang)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(adanya)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(artis-artis)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(caleg,)]";false;false;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(PDIP,)]";false;false;false;false;false;false;true;ORGANIZATION;ORGANIZATION
"[(PDIP)-(diprioritaskan)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-("PDIP)]";false;false;false;false;false;false;true;ORGANIZATION;OTHER
"[(PDIP)-(keistimewaan)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
"[(PDIP)-(artis)]";false;true;false;false;false;false;false;ORGANIZATION;OTHER
