mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Gita Wirjawan)-(Capres)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Gita Wirjawan)-(Menteri Perdagangan Republik Indonesia Gita Wirjawan)]";false;true;false;false;false;true;true;PERSON;PERSON
"[(Gita Wirjawan)-(peserta)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Gita Wirjawan)-(Pemilihan Presiden 2014)]";false;true;false;false;false;true;false;PERSON;LOCATION
"[(Gita Wirjawan)-(saya)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Gita Wirjawan)-(siap,")]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Gita Wirjawan)-(Gita Wirjawan)]";true;true;false;false;false;false;true;PERSON;PERSON
"[(Gita Wirjawan)-(Balai)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Gita Wirjawan)-(Kartini)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Gita Wirjawan)-(Jakarta,)]";false;false;false;false;false;false;false;PERSON;LOCATION
"[(Gita Wirjawan)-(Sabtu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Gita Wirjawan)-(kita)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Gita Wirjawan)-(kan,")]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Gita Wirjawan)-(Gita)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Gita Wirjawan)-(perihal konvensi Partai Demokrat)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Gita Wirjawan)-(Gita)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Gita Wirjawan)-(komunikasi soal itu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Gita Wirjawan)-(suara)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Gita Wirjawan)-(kawan-kawan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Gita Wirjawan)-(Partai Demokrat)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Gita Wirjawan)-(nama,")]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Gita Wirjawan)-(Gita)]";false;true;false;false;false;false;true;PERSON;PERSON
"[(Gita Wirjawan)-(dia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Gita Wirjawan)-(tugasnya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Gita Wirjawan)-(menteri)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Gita Wirjawan)-("Saya)]";false;false;false;false;true;false;false;PERSON;OTHER
"[(Gita Wirjawan)-(proses)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Gita Wirjawan)-(menteri perdagangan)]";false;true;false;false;false;false;false;PERSON;OTHER
