mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Menlu negara-negara ASEAN)-(China KTT ASEAN)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Menlu negara-negara ASEAN)-(pertemuan tingkat menteri luar)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Menlu negara-negara ASEAN)-(negeri)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Menlu negara-negara ASEAN)-(China)]";false;true;false;false;false;true;false;PERSON;PERSON
"[(Menlu negara-negara ASEAN)-("Code of)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Menlu negara-negara ASEAN)-(Conduct")]";false;false;false;false;false;true;false;PERSON;ORGANIZATION
"[(Menlu negara-negara ASEAN)-(penyelesaian masalah Laut China)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Menlu negara-negara ASEAN)-(Selatan)]";false;true;false;false;false;true;false;PERSON;LOCATION
"[(Menlu negara-negara ASEAN)-(pembahasan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Menlu negara-negara ASEAN)-(adanya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Menlu negara-negara ASEAN)-(pertemuan khusus)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Menlu negara-negara ASEAN)-(negara-negara ASEAN)]";false;true;false;false;false;false;true;PERSON;ORGANIZATION
"[(Menlu negara-negara ASEAN)-(waktu dekat,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Menlu negara-negara ASEAN)-(pertemuan khusus)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Menlu negara-negara ASEAN)-(Menlu ASEAN)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Menlu negara-negara ASEAN)-(Menlu Tiongkok)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Menlu negara-negara ASEAN)-(proses)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Menlu negara-negara ASEAN)-('Code of)]";false;false;false;false;false;false;false;PERSON;ORGANIZATION
"[(Menlu negara-negara ASEAN)-(Conduct')]";false;false;false;false;false;false;false;PERSON;ORGANIZATION
"[(Menlu negara-negara ASEAN)-(CoC)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Menlu negara-negara ASEAN)-(Menteri Luar)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Menlu negara-negara ASEAN)-(Negeri Marty Natalegawa)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Menlu negara-negara ASEAN)-(wartawan seusai KTT ASEAN)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Menlu negara-negara ASEAN)-(Brunei Darussalam)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Menlu negara-negara ASEAN)-(Kamis)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Menlu negara-negara ASEAN)-(Marty Natalegawa)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Menlu negara-negara ASEAN)-(pertemuan itu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Menlu negara-negara ASEAN)-(proses pembentukan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Menlu negara-negara ASEAN)-("CoC")]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Menlu negara-negara ASEAN)-(ASEAN dan China)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Menlu negara-negara ASEAN)-(implementasi)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Menlu negara-negara ASEAN)-(pola)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Menlu negara-negara ASEAN)-('Declaration of)]";false;false;false;false;false;false;false;PERSON;ORGANIZATION
